# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1413394906.65594 1.030211 2.352907 0.708324 -0.849045 -0.182936 -0.483918 0.107144 0.0003030542 -0.0000017320 -0.0001788820 0.0000002815 0.0000010150 0.0001058844 0.0048298233 -0.0009363978 0.0000010038 0.0030126739 -0.0000034051 0.0025567966
1413394906.70593 1.038484 2.326276 0.708670 -0.849178 -0.173817 -0.489782 0.093799 0.0003055468 0.0000038671 -0.0001774873 0.0000003190 -0.0000022526 0.0001033953 0.0047794786 -0.0009329999 0.0000006564 0.0030193606 -0.0000036726 0.0025566421
1413394906.75592 1.049764 2.302681 0.708611 -0.841098 -0.162974 -0.508708 0.084909 0.0003191317 0.0000082667 -0.0001689122 0.0000004817 -0.0000043804 0.0000896884 0.0047343507 -0.0009353914 0.0000002754 0.0030297822 -0.0000040064 0.0025564010
1413394906.80592 1.066529 2.282812 0.710146 -0.826606 -0.149936 -0.536606 0.079344 0.0003393618 0.0000110838 -0.0001531180 0.0000006297 -0.0000050046 0.0000693581 0.0046953233 -0.0009395588 -0.0000000017 0.0030422191 -0.0000043051 0.0025563872
1413394906.85590 1.089542 2.269967 0.707869 -0.808272 -0.138414 -0.567518 0.073900 0.0003598104 0.0000144050 -0.0001320664 0.0000008401 -0.0000052879 0.0000487324 0.0046608495 -0.0009497784 -0.0000008153 0.0030568928 -0.0000048771 0.0025559800
1413394906.90588 1.110783 2.259048 0.702689 -0.786547 -0.126406 -0.600134 0.072142 0.0003787902 0.0000149874 -0.0001057622 0.0000008509 -0.0000041827 0.0000297773 0.0046391215 -0.0009672766 -0.0000016269 0.0030747324 -0.0000054871 0.0025556233
1413394906.95587 1.121309 2.240287 0.700039 -0.762876 -0.115594 -0.632176 0.070795 0.0003935052 0.0000152713 -0.0000764604 0.0000008496 -0.0000029622 0.0000150969 0.0046206301 -0.0009805943 -0.0000024157 0.0030910952 -0.0000060138 0.0025554156
1413394907.00587 1.133381 2.230871 0.698013 -0.740814 -0.106916 -0.659431 0.070104 0.0004025527 0.0000150113 -0.0000486808 0.0000008160 -0.0000018097 0.0000061245 0.0045878710 -0.0009784163 -0.0000026795 0.0030956840 -0.0000063222 0.0025553327
1413394907.05587 1.138372 2.218879 0.697142 -0.718533 -0.097636 -0.684743 0.072836 0.0004076239 0.0000118444 -0.0000209611 0.0000006014 -0.0000006028 0.0000013154 0.0045724670 -0.0009794625 -0.0000027903 0.0031010774 -0.0000064678 0.0025554304
1413394907.10588 1.134956 2.205865 0.696769 -0.702195 -0.088976 -0.702057 0.078238 0.0004089964 0.0000061395 -0.0000007215 0.0000003519 -0.0000000041 0.0000002409 0.0045513441 -0.0009712702 -0.0000029594 0.0030998411 -0.0000066036 0.0025556431
1413394907.15590 1.129076 2.198035 0.690962 -0.697332 -0.081370 -0.707096 0.084388 0.0004090362 -0.0000010641 0.0000060333 0.0000002590 -0.0000000099 0.0000003303 0.0045261192 -0.0009558672 -0.0000029434 0.0030879287 -0.0000067384 0.0025553587
1413394907.20591 1.108998 2.184224 0.686802 -0.708113 -0.078724 -0.696528 0.085018 0.0004090306 -0.0000044084 -0.0000061215 0.0000003056 0.0000000720 0.0000003349 0.0045107972 -0.0009383604 -0.0000030964 0.0030754076 -0.0000068251 0.0025555205
1413394907.25591 1.082053 2.169784 0.681019 -0.727512 -0.076255 -0.676366 0.086259 0.0004070115 -0.0000091245 -0.0000284893 0.0000004636 0.0000006452 0.0000022400 0.0044840553 -0.0009066459 -0.0000031801 0.0030513832 -0.0000068456 0.0025556612
1413394907.30592 1.049222 2.155241 0.673281 -0.752331 -0.075141 -0.648747 0.086486 0.0004004505 -0.0000132324 -0.0000578554 0.0000006963 0.0000019206 0.0000086066 0.0044551112 -0.0008705663 -0.0000032515 0.0030237699 -0.0000067556 0.0025554871
1413394907.35592 1.011874 2.136786 0.666992 -0.780946 -0.072983 -0.613997 0.088341 0.0003866735 -0.0000192147 -0.0000915004 0.0000012148 0.0000045580 0.0000219091 0.0044272331 -0.0008317099 -0.0000032309 0.0029940583 -0.0000067421 0.0025556181
1413394907.40591 0.971267 2.116231 0.660148 -0.808591 -0.064380 -0.576848 0.096342 0.0003658416 -0.0000315237 -0.0001221002 0.0000029790 0.0000105373 0.0000410225 0.0043926801 -0.0007893567 -0.0000031486 0.0029636265 -0.0000067114 0.0025557515
1413394907.45590 0.931399 2.096330 0.651300 -0.834009 -0.047878 -0.538202 0.111697 0.0003379608 -0.0000501085 -0.0001469978 0.0000076961 0.0000218205 0.0000642296 0.0043546007 -0.0007464219 -0.0000029593 0.0029331912 -0.0000066070 0.0025558703
1413394907.50590 0.893145 2.072514 0.642457 -0.852445 -0.030081 -0.506827 0.124736 0.0003111521 -0.0000649769 -0.0001622623 0.0000138408 0.0000339219 0.0000849330 0.0043166846 -0.0007081236 -0.0000027675 0.0029060667 -0.0000064459 0.0025559007
1413394907.55590 0.858286 2.047821 0.631512 -0.867526 -0.011442 -0.478597 0.134950 0.0002846011 -0.0000761694 -0.0001723406 0.0000206680 0.0000461762 0.0001047018 0.0042713539 -0.0006700883 -0.0000026177 0.0028833081 -0.0000063415 0.0025560380
1413394907.60590 0.832296 2.018350 0.619185 -0.877633 0.001824 -0.459800 0.135426 0.0002666365 -0.0000790349 -0.0001783516 0.0000237165 0.0000529283 0.0001196629 0.0042237191 -0.0006370171 -0.0000024581 0.0028651454 -0.0000061999 0.0025562251
1413394907.65589 0.812579 1.983149 0.606692 -0.884442 0.009778 -0.448732 0.127694 0.0002566290 -0.0000760047 -0.0001828265 0.0000228029 0.0000542140 0.0001306329 0.0041691511 -0.0006111490 -0.0000022811 0.0028543802 -0.0000060360 0.0025564812
1413394907.70589 0.801237 1.942248 0.595386 -0.883928 0.009745 -0.454451 0.109776 0.0002631665 -0.0000665610 -0.0001845633 0.0000171243 0.0000467399 0.0001298225 0.0041058553 -0.0005901554 -0.0000021239 0.0028487085 -0.0000058391 0.0025567436
1413394907.75589 0.798688 1.899350 0.587062 -0.875682 0.001918 -0.475373 0.084843 0.0002839129 -0.0000512682 -0.0001817436 0.0000095412 0.0000328623 0.0001167095 0.0040373875 -0.0005741471 -0.0000019549 0.0028478399 -0.0000056077 0.0025570345
1413394907.80588 0.803424 1.855310 0.579592 -0.859245 -0.007918 -0.507979 0.059943 0.0003130640 -0.0000339904 -0.0001704794 0.0000039692 0.0000185381 0.0000931765 0.0039697510 -0.0005632477 -0.0000019374 0.0028506273 -0.0000054580 0.0025572418
1413394907.85589 0.812422 1.808415 0.569399 -0.838332 -0.018009 -0.543552 0.037759 0.0003414691 -0.0000162892 -0.0001517232 0.0000010543 0.0000072570 0.0000677312 0.0039038989 -0.0005551787 -0.0000018945 0.0028560410 -0.0000052997 0.0025574329
1413394907.90590 0.820451 1.762104 0.556122 -0.814625 -0.026709 -0.579006 0.020597 0.0003655743 -0.0000009685 -0.0001270210 0.0000002765 0.0000003504 0.0000444308 0.0038364009 -0.0005490127 -0.0000025327 0.0028619002 -0.0000056392 0.0025571757
1413394907.95590 0.829365 1.720230 0.542869 -0.793644 -0.032655 -0.607416 0.010377 0.0003815604 0.0000091861 -0.0001033170 0.0000004954 -0.0000024757 0.0000282616 0.0037730857 -0.0005403076 -0.0000029702 0.0028661622 -0.0000057265 0.0025571811
1413394908.00590 0.833954 1.678961 0.525750 -0.775295 -0.037397 -0.630482 0.003306 0.0003919458 0.0000168212 -0.0000819754 0.0000010003 -0.0000035071 0.0000174269 0.0037186008 -0.0005317374 -0.0000029685 0.0028713501 -0.0000054979 0.0025576248
1413394908.05590 0.834338 1.637713 0.507849 -0.763461 -0.039644 -0.644635 0.001325 0.0003972337 0.0000198164 -0.0000679917 0.0000012695 -0.0000033809 0.0000119183 0.0036660613 -0.0005199320 -0.0000031620 0.0028726145 -0.0000053816 0.0025578181
1413394908.10589 0.831984 1.599886 0.485359 0.764235 0.041935 0.643573 0.000459 0.0003966653 0.0000220203 -0.0000690485 0.0000015075 -0.0000038224 0.0000123038 0.0036150045 -0.0005046582 -0.0000032096 0.0028715310 -0.0000051351 0.0025583457
1413394908.15589 0.825986 1.564072 0.460134 0.776418 0.043419 0.628720 0.000958 0.0003907568 0.0000224204 -0.0000836510 0.0000015757 -0.0000047894 0.0000181997 0.0035701470 -0.0004887761 -0.0000032562 0.0028687400 -0.0000048520 0.0025589447
1413394908.20589 0.816901 1.530319 0.433821 0.794941 0.044021 0.605088 0.000047 0.0003795348 0.0000210162 -0.0001054382 0.0000014570 -0.0000058288 0.0000295963 0.0035290486 -0.0004720557 -0.0000033316 0.0028643797 -0.0000045679 0.0025596042
1413394908.25588 0.806076 1.498582 0.407942 0.815203 0.046921 0.577266 0.002632 0.0003631508 0.0000225489 -0.0001285045 0.0000016976 -0.0000079712 0.0000457941 0.0034914951 -0.0004548258 -0.0000034284 0.0028587469 -0.0000043167 0.0025602970
1413394908.30585 0.789790 1.466732 0.384448 0.834181 0.047899 0.549402 0.002031 0.0003444631 0.0000210518 -0.0001488262 0.0000015860 -0.0000090897 0.0000646429 0.0034570948 -0.0004390537 -0.0000034786 0.0028527104 -0.0000041096 0.0025609414
1413394908.35585 0.779085 1.438758 0.361186 0.850643 0.048907 0.523463 0.000686 0.0003253975 0.0000191076 -0.0001648928 0.0000014254 -0.0000096775 0.0000839251 0.0034236792 -0.0004207273 -0.0000035319 0.0028450981 -0.0000037260 0.0025618233
1413394908.40584 0.770004 1.410883 0.343953 -0.863992 -0.047887 -0.501216 0.002795 0.0003080169 0.0000153672 -0.0001766554 0.0000010725 -0.0000088090 0.0001017077 0.0033955892 -0.0004089080 -0.0000035815 0.0028416578 -0.0000033513 0.0025625421
1413394908.45584 0.767184 1.387757 0.328381 -0.874312 -0.044486 -0.483226 0.009619 0.0002937000 0.0000090704 -0.0001846930 0.0000005896 -0.0000056966 0.0001165592 0.0033684900 -0.0003987559 -0.0000036235 0.0028407012 -0.0000029421 0.0025634433
1413394908.50584 0.771669 1.367134 0.316582 -0.881613 -0.040429 -0.469915 0.017461 0.0002828613 0.0000024409 -0.0001897368 0.0000003348 -0.0000016256 0.0001277081 0.0033472374 -0.0003941732 -0.0000036682 0.0028447217 -0.0000024162 0.0025645094
1413394908.55584 0.784175 1.349423 0.309435 -0.881670 -0.039612 -0.469649 0.022771 0.0002829028 -0.0000010294 -0.0001897661 0.0000003214 0.0000007039 0.0001277334 0.0033288889 -0.0003947730 -0.0000036903 0.0028528327 -0.0000018646 0.0025654207
1413394908.60584 0.812767 1.327476 0.316455 -0.871604 -0.045384 -0.487649 0.021098 0.0002982012 0.0000027420 -0.0001827841 0.0000003421 -0.0000016679 0.0001124517 0.0033096566 -0.0004005869 -0.0000046898 0.0028655650 -0.0000024016 0.0025652461
1413394908.65586 0.854661 1.314774 0.335522 -0.854718 -0.052388 -0.516104 0.018697 0.0003213255 0.0000080858 -0.0001689233 0.0000005141 -0.0000042414 0.0000891863 0.0032849534 -0.0004139625 -0.0000062038 0.0028850054 -0.0000038866 0.0025640240
1413394908.70587 0.884259 1.301635 0.353590 -0.832152 -0.056826 -0.551287 0.019407 0.0003474026 0.0000114233 -0.0001475036 0.0000006890 -0.0000048422 0.0000629849 0.0032749835 -0.0004339328 -0.0000065812 0.0029148076 -0.0000040950 0.0025641501
1413394908.75587 0.912995 1.289295 0.372508 -0.807081 -0.062862 -0.586810 0.017965 0.0003702177 0.0000174197 -0.0001208366 0.0000011376 -0.0000056783 0.0000397784 0.0032650256 -0.0004446334 -0.0000069453 0.0029360065 -0.0000038463 0.0025650044
1413394908.80587 0.938388 1.279475 0.392109 -0.784957 -0.066424 -0.615681 0.019147 0.0003857059 0.0000205251 -0.0000956954 0.0000014147 -0.0000050848 0.0000240707 0.0032562673 -0.0004538782 -0.0000072626 0.0029557061 -0.0000036093 0.0025659319
1413394908.85587 0.960121 1.270271 0.412728 -0.763147 -0.069031 -0.642186 0.020943 0.0003968888 0.0000228321 -0.0000701439 0.0000016406 -0.0000040269 0.0000127196 0.0032507375 -0.0004621602 -0.0000077003 0.0029735807 -0.0000032691 0.0025671609
1413394908.90587 0.982473 1.268045 0.436200 -0.745269 -0.068559 -0.662701 0.026498 0.0004037068 0.0000208261 -0.0000486585 0.0000014004 -0.0000025037 0.0000061837 0.0032431160 -0.0004698391 -0.0000089431 0.0029823734 -0.0000044812 0.0025670233
1413394908.95587 0.991899 1.261339 0.462879 -0.727978 -0.065992 -0.681504 0.035286 0.0004081835 0.0000157368 -0.0000279126 0.0000009372 -0.0000010685 0.0000022284 0.0032454864 -0.0004779868 -0.0000094251 0.0029965148 -0.0000041669 0.0025683412
1413394909.00587 0.995395 1.254981 0.489906 -0.720046 -0.061082 -0.689616 0.047248 0.0004098485 0.0000066034 -0.0000180464 0.0000004414 -0.0000002825 0.0000011172 0.0032425647 -0.0004772704 -0.0000099440 0.0030008134 -0.0000038248 0.0025698538
1413394909.05587 0.992268 1.248236 0.515028 -0.725145 -0.057168 -0.683923 0.056088 0.0004094219 -0.0000013292 -0.0000237041 0.0000003441 0.0000000856 0.0000016993 0.0032393199 -0.0004730307 -0.0000105042 0.0030003442 -0.0000034660 0.0025715266
1413394909.10587 0.984911 1.238734 0.539551 -0.740690 -0.053376 -0.666673 0.063844 0.0004063022 -0.0000095617 -0.0000418889 0.0000005698 0.0000009949 0.0000046501 0.0032354597 -0.0004655775 -0.0000104822 0.0029949770 -0.0000037853 0.0025723782
1413394909.15587 0.971642 1.229780 0.564599 -0.762138 -0.048902 -0.641693 0.070600 0.0003987396 -0.0000181700 -0.0000671911 0.0000011782 0.0000030729 0.0000116630 0.0032286142 -0.0004545558 -0.0000109532 0.0029866782 -0.0000037432 0.0025738836
1413394909.20587 0.958737 1.217841 0.584904 -0.785271 -0.045979 -0.613649 0.068340 0.0003868058 -0.0000202680 -0.0000944443 0.0000014168 0.0000049625 0.0000234148 0.0032213074 -0.0004413962 -0.0000112160 0.0029756240 -0.0000035248 0.0025756618
1413394909.25587 0.942276 1.200398 0.598943 -0.809566 -0.041268 -0.582067 0.064012 0.0003692730 -0.0000216010 -0.0001221793 0.0000016231 0.0000071629 0.0000407958 0.0032118615 -0.0004275493 -0.0000105306 0.0029630454 -0.0000050777 0.0025755832
1413394909.30587 0.923609 1.187980 0.616193 -0.828993 -0.034613 -0.555171 0.057950 0.0003514681 -0.0000219401 -0.0001429676 0.0000017333 0.0000089429 0.0000585483 0.0031974338 -0.0004120081 -0.0000109067 0.0029511022 -0.0000056955 0.0025769395
1413394909.35587 0.903530 1.173380 0.630193 -0.843856 -0.022911 -0.533392 0.053620 0.0003351380 -0.0000245372 -0.0001575760 0.0000021648 0.0000115592 0.0000745041 0.0031888735 -0.0003981826 -0.0000110709 0.0029386187 -0.0000064754 0.0025780973
1413394909.40583 0.925754 1.150493 0.649023 -0.853023 -0.008430 -0.519458 0.049447 0.0003240223 -0.0000273929 -0.0001656768 0.0000026821 0.0000140359 0.0000851360 0.0031642109 -0.0003819843 -0.0000102965 0.0029214755 -0.0000081174 0.0025728783
1413394909.45582 0.928828 1.136361 0.659155 -0.855353 0.006770 -0.516123 0.044077 0.0003204195 -0.0000299248 -0.0001678026 0.0000031609 0.0000157037 0.0000883088 0.0031374045 -0.0003882675 -0.0000108305 0.0029394269 -0.0000085287 0.0025713764
1413394909.50582 0.923761 1.118550 0.672535 -0.851142 0.022611 -0.523008 0.038830 0.0003248777 -0.0000328389 -0.0001641592 0.0000036889 0.0000166271 0.0000833786 0.0031254622 -0.0003863191 -0.0000114460 0.0029451446 -0.0000089924 0.0025714824
1413394909.55580 0.938417 1.100725 0.682323 -0.842198 0.039562 -0.536574 0.035009 0.0003342033 -0.0000376299 -0.0001559253 0.0000046062 0.0000175927 0.0000731690 0.0031041451 -0.0003787219 -0.0000110392 0.0029439577 -0.0000091243 0.0025708443
1413394909.60579 0.953764 1.082048 0.692393 -0.830298 0.054516 -0.553723 0.031983 0.0003453742 -0.0000428069 -0.0001446275 0.0000056756 0.0000179622 0.0000609737 0.0030835154 -0.0003801745 -0.0000113067 0.0029568561 -0.0000093021 0.0025700136
1413394909.65579 0.963636 1.061487 0.704406 -0.817795 0.066969 -0.570860 0.029091 0.0003557789 -0.0000475284 -0.0001322561 0.0000067204 0.0000177043 0.0000495649 0.0030635963 -0.0003806406 -0.0000112871 0.0029692543 -0.0000092484 0.0025691371
1413394909.70579 0.988809 1.039665 0.716640 -0.804511 0.074744 -0.588802 0.022079 0.0003668603 -0.0000480738 -0.0001183033 0.0000066653 0.0000155354 0.0000385412 0.0030339283 -0.0003785282 -0.0000110565 0.0029761563 -0.0000087552 0.0025683295
1413394909.75579 1.004647 1.014315 0.729895 -0.788842 0.077932 -0.609505 0.012592 0.0003789911 -0.0000454113 -0.0001010232 0.0000058070 0.0000121339 0.0000273117 0.0030112099 -0.0003807050 -0.0000105890 0.0029953154 -0.0000085668 0.0025679413
1413394909.80579 1.012536 0.985839 0.746156 0.772946 -0.076376 0.629857 0.000518 0.0003901856 -0.0000382776 -0.0000825010 0.0000041196 0.0000081184 0.0000178206 0.0029865271 -0.0003767577 -0.0000101330 0.0030059497 -0.0000082336 0.0025673735
1413394909.85579 1.013826 0.955488 0.764002 0.756279 -0.073709 0.649963 0.012566 0.0003992194 -0.0000311614 -0.0000625243 0.0000027993 0.0000049026 0.0000101651 0.0029639666 -0.0003673363 -0.0000099047 0.0030099860 -0.0000082856 0.0025674317
1413394909.90579 1.010492 0.924933 0.781177 0.744887 -0.071581 0.662993 0.021421 0.0004039826 -0.0000257415 -0.0000487242 0.0000020105 0.0000031255 0.0000062491 0.0029411684 -0.0003544547 -0.0000096794 0.0030082647 -0.0000083524 0.0025675124
1413394909.95579 1.001387 0.895063 0.795602 0.743440 -0.067348 0.664681 0.030999 0.0004054129 -0.0000178343 -0.0000465885 0.0000011580 0.0000020698 0.0000057286 0.0029192331 -0.0003396152 -0.0000094754 0.0030021426 -0.0000084085 0.0025675731
1413394910.00580 0.989181 0.866012 0.805511 0.755000 -0.063827 0.651423 0.039359 0.0004023731 -0.0000097518 -0.0000601167 0.0000006131 0.0000014771 0.0000093627 0.0028986077 -0.0003235064 -0.0000092859 0.0029919273 -0.0000084624 0.0025676423
1413394910.05581 0.971114 0.836979 0.815748 0.771357 -0.060086 0.631849 0.046532 0.0003956987 -0.0000017643 -0.0000793894 0.0000003885 0.0000003735 0.0000163182 0.0028799408 -0.0003073881 -0.0000091937 0.0029800682 -0.0000085853 0.0025678342
1413394910.10583 0.948960 0.809587 0.823883 0.790844 -0.058019 0.607210 0.049951 0.0003844081 0.0000033076 -0.0001022873 0.0000004119 -0.0000008617 0.0000276215 0.0028609721 -0.0002903193 -0.0000090726 0.0029656489 -0.0000086811 0.0025680126
1413394910.15583 0.925828 0.783200 0.829668 0.809708 -0.058184 0.581817 0.049771 0.0003701269 0.0000049342 -0.0001239244 0.0000004532 -0.0000016341 0.0000419135 0.0028444894 -0.0002733467 -0.0000090353 0.0029494283 -0.0000088141 0.0025682602
1413394910.20584 0.903842 0.758755 0.832356 0.827476 -0.060025 0.556330 0.046665 0.0003534673 0.0000038522 -0.0001434274 0.0000004324 -0.0000015450 0.0000586411 0.0028288136 -0.0002574003 -0.0000088534 0.0029335664 -0.0000088220 0.0025684053
1413394910.25584 0.883113 0.734455 0.833485 0.843375 -0.061692 0.532077 0.042500 0.0003357751 0.0000021408 -0.0001596875 0.0000004082 -0.0000009991 0.0000764115 0.0028152365 -0.0002433164 -0.0000088125 0.0029202556 -0.0000089277 0.0025686473
1413394910.30585 0.865081 0.710291 0.832958 0.856357 -0.063076 0.511065 0.038553 0.0003192695 0.0000004990 -0.0001718346 0.0000003991 -0.0000002483 0.0000929772 0.0028019239 -0.0002302128 -0.0000087820 0.0029087414 -0.0000089917 0.0025688673
1413394910.35585 0.851593 0.686342 0.831011 0.865958 -0.064712 0.494761 0.033772 0.0003057655 -0.0000020347 -0.0001800307 0.0000004162 0.0000012206 0.0001065186 0.0027892256 -0.0002184184 -0.0000087537 0.0028999625 -0.0000090727 0.0025691259
1413394910.40585 0.842663 0.661436 0.826677 0.873359 -0.065699 0.481717 0.029605 0.0002946145 -0.0000040715 -0.0001857688 0.0000004634 0.0000025923 0.0001176782 0.0027769676 -0.0002082554 -0.0000087099 0.0028947070 -0.0000091270 0.0025693731
1413394910.45586 0.839415 0.636411 0.820662 0.878263 -0.065385 0.472886 0.027522 0.0002870076 -0.0000046904 -0.0001892249 0.0000004882 0.0000031186 0.0001253165 0.0027645730 -0.0001992160 -0.0000086703 0.0028929691 -0.0000091656 0.0025695896
1413394910.50586 0.842968 0.610897 0.815872 0.875019 -0.062831 0.479187 0.027816 0.0002924652 -0.0000040616 -0.0001868529 0.0000004720 0.0000026203 0.0001199312 0.0027525686 -0.0001920285 -0.0000085927 0.0028960506 -0.0000091658 0.0025697342
1413394910.55586 0.851711 0.585127 0.811365 0.864014 -0.058338 0.499138 0.030625 0.0003093601 -0.0000019609 -0.0001781628 0.0000004309 0.0000011522 0.0001031311 0.0027406053 -0.0001859667 -0.0000084967 0.0029028622 -0.0000091262 0.0025698325
1413394910.60586 0.865641 0.560017 0.806067 0.845972 -0.052247 0.529495 0.035171 0.0003336958 0.0000014547 -0.0001617076 0.0000004279 -0.0000006847 0.0000788533 0.0027294585 -0.0001806323 -0.0000083222 0.0029122466 -0.0000090937 0.0025698801
1413394910.65584 0.876690 0.535689 0.799095 0.821924 -0.048628 0.566364 0.036179 0.0003600118 0.0000016005 -0.0001369677 0.0000004234 -0.0000005897 0.0000525666 0.0027173334 -0.0001761451 -0.0000085663 0.0029234116 -0.0000089877 0.0025698536
1413394910.70583 0.886094 0.513320 0.791383 0.797785 -0.044735 0.600114 0.037448 0.0003806042 0.0000022908 -0.0001096063 0.0000004258 -0.0000006413 0.0000319987 0.0027057379 -0.0001704556 -0.0000087796 0.0029305415 -0.0000088069 0.0025697477
1413394910.75582 0.902488 0.490854 0.784584 0.775038 -0.043248 0.629454 0.035108 0.0003950128 -0.0000000988 -0.0000825082 0.0000004157 0.0000000400 0.0000176557 0.0026973916 -0.0001645263 -0.0000086612 0.0029357847 -0.0000087975 0.0025698390
1413394910.80582 0.914835 0.468643 0.778391 0.755748 -0.044362 0.652713 0.029022 0.0004034769 -0.0000058096 -0.0000594078 0.0000005045 0.0000008757 0.0000091633 0.0026898191 -0.0001595531 -0.0000084848 0.0029452409 -0.0000087694 0.0025699001
1413394910.85582 0.922418 0.447348 0.771387 0.742455 -0.045408 0.667974 0.022581 0.0004074169 -0.0000112016 -0.0000434720 0.0000007342 0.0000012161 0.0000050535 0.0026826695 -0.0001534299 -0.0000083136 0.0029513199 -0.0000087381 0.0025699580
1413394910.90582 0.924180 0.426747 0.764059 0.733119 -0.047083 0.678271 0.016361 0.0004091913 -0.0000164638 -0.0000323912 0.0000010942 0.0000013245 0.0000029799 0.0026762146 -0.0001463547 -0.0000081468 0.0029532253 -0.0000087057 0.0025700278
1413394910.95582 0.919632 0.406855 0.756588 0.726573 -0.049476 0.685248 0.008892 0.0004097229 -0.0000226397 -0.0000247606 0.0000016885 0.0000013898 0.0000019140 0.0026703946 -0.0001384473 -0.0000079864 0.0029506788 -0.0000086704 0.0025701049
1413394911.00582 0.908533 0.387151 0.748206 -0.726583 0.052167 -0.685096 0.000037 0.0004088738 -0.0000294471 -0.0000249798 0.0000025645 0.0000018215 0.0000019464 0.0026650238 -0.0001296580 -0.0000078479 0.0029435458 -0.0000086284 0.0025701949
1413394911.05581 0.891193 0.366652 0.737274 -0.739410 0.054519 -0.671005 0.007265 0.0004056174 -0.0000343782 -0.0000404669 0.0000033636 0.0000034545 0.0000044629 0.0026599074 -0.0001199827 -0.0000077259 0.0029322744 -0.0000085756 0.0025703094
1413394911.10579 0.866831 0.344946 0.725086 -0.758193 0.050056 -0.650104 0.001402 0.0004009203 -0.0000273869 -0.0000627517 0.0000023230 0.0000043131 0.0000102562 0.0026545485 -0.0001093282 -0.0000076431 0.0029169680 -0.0000085121 0.0025704438
1413394911.15579 0.838799 0.322070 0.711399 0.782724 -0.045801 0.620657 0.005403 0.0003900529 -0.0000194610 -0.0000918498 0.0000014267 0.0000046108 0.0000220797 0.0026496602 -0.0000981140 -0.0000075143 0.0028989095 -0.0000084304 0.0025706398
1413394911.20577 0.807916 0.298398 0.698693 0.806581 -0.041134 0.589542 0.013253 0.0003742560 -0.0000106934 -0.0001194463 0.0000007642 0.0000034412 0.0000385956 0.0026448690 -0.0000871596 -0.0000074009 0.0028804270 -0.0000083080 0.0025708160
1413394911.25576 0.774996 0.273169 0.685197 0.827325 -0.038044 0.560121 0.018717 0.0003557829 -0.0000044957 -0.0001422363 0.0000005179 0.0000018247 0.0000573657 0.0026398991 -0.0000768718 -0.0000073794 0.0028620938 -0.0000082343 0.0025710336
1413394911.30576 0.744427 0.250179 0.669763 0.843477 -0.037872 0.535345 0.022774 0.0003381719 -0.0000008252 -0.0001587792 0.0000004666 0.0000004153 0.0000750832 0.0026358121 -0.0000661673 -0.0000073353 0.0028448112 -0.0000080782 0.0025712976
1413394911.35576 0.713191 0.227497 0.652639 0.856625 -0.037786 0.513815 0.027573 0.0003215762 0.0000030102 -0.0001711969 0.0000004939 -0.0000015757 0.0000917035 0.0026321575 -0.0000575479 -0.0000072620 0.0028300874 -0.0000079426 0.0025715822
1413394911.40576 0.689761 0.204067 0.634985 0.865554 -0.039311 0.498354 0.030248 0.0003092712 0.0000046743 -0.0001788498 0.0000005403 -0.0000026762 0.0001040197 0.0026298921 -0.0000493130 -0.0000071323 0.0028169388 -0.0000078000 0.0025719168
1413394911.45576 0.672237 0.181267 0.616858 0.870501 -0.040243 0.489420 0.032807 0.0003019831 0.0000062121 -0.0001828311 0.0000006014 -0.0000037342 0.0001113042 0.0026280393 -0.0000419999 -0.0000070021 0.0028086617 -0.0000076321 0.0025722460
1413394911.50576 0.659510 0.159170 0.596702 0.873716 -0.041188 0.483401 0.035305 0.0002970306 0.0000076067 -0.0001853134 0.0000006716 -0.0000047189 0.0001162421 0.0026266534 -0.0000354760 -0.0000068997 0.0028035080 -0.0000074320 0.0025725646
1413394911.55576 0.650873 0.137605 0.576412 0.870952 -0.043281 0.487984 0.037951 0.0003010308 0.0000083587 -0.0001833154 0.0000007114 -0.0000050625 0.0001122563 0.0026255758 -0.0000296006 -0.0000068394 0.0028009488 -0.0000072260 0.0025728515
1413394911.60577 0.648688 0.116372 0.557436 0.862007 -0.045786 0.503198 0.040492 0.0003138497 0.0000084833 -0.0001761714 0.0000007113 -0.0000047329 0.0000994939 0.0026249865 -0.0000242257 -0.0000067144 0.0028001894 -0.0000069945 0.0025731468
1413394911.65578 0.651596 0.095553 0.539897 0.847088 -0.047778 0.527435 0.044411 0.0003332897 0.0000091467 -0.0001627853 0.0000007341 -0.0000044380 0.0000800815 0.0026244140 -0.0000192573 -0.0000067861 0.0028021852 -0.0000068018 0.0025732934
1413394911.70578 0.649939 0.073546 0.522413 0.826313 -0.049798 0.558931 0.048205 0.0003563234 0.0000091882 -0.0001419454 0.0000007143 -0.0000036327 0.0000570842 0.0026204113 -0.0000154339 -0.0000076759 0.0028048782 -0.0000068613 0.0025730075
1413394911.75579 0.658292 0.055373 0.509723 0.803846 -0.050919 0.590480 0.050713 0.0003766315 0.0000083506 -0.0001169977 0.0000006639 -0.0000025650 0.0000368579 0.0026197029 -0.0000101434 -0.0000077716 0.0028046428 -0.0000067024 0.0025731889
