# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403636911.05107 -4.084425 -4.839454 0.513415 0.575805 -0.571774 0.420837 0.405486 0.0003616926 -0.0000057117 -0.0001201331 0.0000027330 0.0000018004 0.0000430920 0.0120272861 -0.0077976479 -0.0000156687 0.0094030355 -0.0000178115 0.0026480089
1403636911.10107 -4.094692 -4.873844 0.508035 0.573846 -0.569833 0.423745 0.407960 0.0003639232 -0.0000058919 -0.0001171163 0.0000027377 0.0000018004 0.0000408587 0.0121606818 -0.0078719393 -0.0000152418 0.0094376451 -0.0000175167 0.0026486422
1403636911.15105 -4.104948 -4.906259 0.503093 0.574694 -0.570381 0.422636 0.407150 0.0003631323 -0.0000056952 -0.0001182174 0.0000027322 0.0000017582 0.0000416598 0.0122915761 -0.0079464967 -0.0000149823 0.0094755651 -0.0000173879 0.0026494463
1403636911.20102 -4.114994 -4.936681 0.499790 0.577373 -0.571391 0.418743 0.405963 0.0003610364 -0.0000040307 -0.0001210902 0.0000026892 0.0000012518 0.0000438056 0.0124153894 -0.0080177656 -0.0000148626 0.0095130818 -0.0000174082 0.0026503869
1403636911.25099 -4.123895 -4.964231 0.497843 0.580028 -0.573390 0.415020 0.403175 0.0003582627 -0.0000034506 -0.0001246652 0.0000026792 0.0000010991 0.0000465979 0.0125324665 -0.0080851556 -0.0000148342 0.0095488005 -0.0000174877 0.0026514334
1403636911.30094 -4.132429 -4.989868 0.497969 0.582411 -0.574340 0.411453 0.402042 0.0003562296 -0.0000019827 -0.0001272043 0.0000026593 0.0000006019 0.0000486605 0.0126391306 -0.0081462561 -0.0000148569 0.0095809232 -0.0000175882 0.0026524178
1403636911.35093 -4.140426 -5.012144 0.499757 0.584428 -0.574534 0.408096 0.402259 0.0003548521 0.0000001240 -0.0001288744 0.0000026512 -0.0000001575 0.0000500560 0.0127374693 -0.0082032514 -0.0000148680 0.0096111906 -0.0000176927 0.0026533991
1403636911.40095 -4.148545 -5.032376 0.503816 0.584641 -0.574458 0.407917 0.402240 0.0003547551 0.0000003203 -0.0001289957 0.0000026544 -0.0000002291 0.0000501605 0.0128239856 -0.0082534073 -0.0000147923 0.0096377250 -0.0000177838 0.0026543630
1403636911.45097 -4.154824 -5.051488 0.511074 0.585062 -0.574171 0.406830 0.403138 0.0003546797 0.0000013323 -0.0001290842 0.0000026619 -0.0000006009 0.0000502357 0.0129016391 -0.0083019372 -0.0000148125 0.0096651163 -0.0000179495 0.0026551922
1403636911.50098 -4.163423 -5.072346 0.518173 0.585347 -0.574625 0.406205 0.402706 0.0003542121 0.0000014473 -0.0001296393 0.0000026662 -0.0000006460 0.0000507093 0.0129787859 -0.0083454197 -0.0000147584 0.0096854088 -0.0000180829 0.0026560545
1403636911.55099 -4.171278 -5.093196 0.525471 0.585809 -0.574468 0.405625 0.402843 0.0003540200 0.0000019511 -0.0001298648 0.0000026745 -0.0000008332 0.0000509045 0.0130634731 -0.0083973263 -0.0000147057 0.0097139073 -0.0000182727 0.0026570165
1403636911.60104 -4.177088 -5.114103 0.532631 0.585841 -0.574925 0.405410 0.402362 0.0003537683 0.0000016749 -0.0001301657 0.0000026735 -0.0000007324 0.0000511625 0.0131466516 -0.0084481301 -0.0000147647 0.0097392996 -0.0000185033 0.0026578459
1403636911.65106 -4.183878 -5.137943 0.539094 0.585953 -0.574666 0.405070 0.402911 0.0003538509 0.0000021712 -0.0001300688 0.0000026819 -0.0000009159 0.0000510807 0.0132311795 -0.0084950940 -0.0000147994 0.0097585943 -0.0000187059 0.0026586465
1403636911.70109 -4.192147 -5.160722 0.543027 0.585774 -0.575040 0.405405 0.402300 0.0003537146 0.0000016101 -0.0001302426 0.0000026791 -0.0000007088 0.0000512302 0.0133287343 -0.0085490303 -0.0000147861 0.0097821265 -0.0000189209 0.0026596448
1403636911.75110 -4.201466 -5.187274 0.545978 0.584978 -0.575719 0.406153 0.401731 0.0003538084 0.0000005733 -0.0001301506 0.0000026760 -0.0000003235 0.0000511511 0.0134235005 -0.0086044388 -0.0000148370 0.0098113661 -0.0000191956 0.0026606490
1403636911.80110 -4.210154 -5.214379 0.547483 0.583283 -0.577700 0.408270 0.399197 0.0003536242 -0.0000025675 -0.0001303498 0.0000026967 0.0000008433 0.0000513263 0.0135351240 -0.0086678489 -0.0000148749 0.0098434274 -0.0000194640 0.0026617599
1403636911.85110 -4.219084 -5.242533 0.547171 0.581721 -0.579422 0.410430 0.396760 0.0003534726 -0.0000055536 -0.0001304430 0.0000027683 0.0000019555 0.0000514181 0.0136487022 -0.0087311320 -0.0000149366 0.0098746907 -0.0000197329 0.0026628748
1403636911.90109 -4.227906 -5.272462 0.545162 0.580150 -0.583289 0.411920 0.391818 0.0003517982 -0.0000100000 -0.0001321036 0.0000029687 0.0000036746 0.0000529006 0.0137684561 -0.0087978463 -0.0000150456 0.0099070481 -0.0000199798 0.0026639719
1403636911.95110 -4.237501 -5.302238 0.541257 0.578722 -0.586183 0.413358 0.388079 0.0003505725 -0.0000135333 -0.0001331740 0.0000032108 0.0000050718 0.0000538941 0.0138989246 -0.0088689236 -0.0000151313 0.0099402178 -0.0000203773 0.0026651724
1403636912.00110 -4.248468 -5.332561 0.536963 0.578948 -0.586716 0.412422 0.387933 0.0003500940 -0.0000132807 -0.0001337362 0.0000031946 0.0000050031 0.0000543969 0.0140278228 -0.0089415450 -0.0000152131 0.0099764636 -0.0000206198 0.0026663615
1403636912.05109 -4.260138 -5.361097 0.531336 0.579811 -0.585894 0.410694 0.389715 0.0003501969 -0.0000112473 -0.0001338176 0.0000030543 0.0000042209 0.0000544458 0.0141606695 -0.0090182087 -0.0000152635 0.0100173608 -0.0000208702 0.0026676587
1403636912.10109 -4.272560 -5.390440 0.524840 0.579424 -0.586471 0.410551 0.389573 0.0003500591 -0.0000115315 -0.0001339535 0.0000030750 0.0000043364 0.0000545723 0.0142851604 -0.0090929274 -0.0000152492 0.0100596254 -0.0000210382 0.0026688398
1403636912.15109 -4.285941 -5.421033 0.519723 0.579589 -0.585330 0.410523 0.391071 0.0003507923 -0.0000104853 -0.0001332360 0.0000030103 0.0000039026 0.0000539132 0.0144163287 -0.0091724378 -0.0000152049 0.0101054043 -0.0000211804 0.0026700860
1403636912.20108 -4.298532 -5.450068 0.517032 0.579986 -0.584277 0.409678 0.392937 0.0003513051 -0.0000088980 -0.0001327871 0.0000029242 0.0000032783 0.0000534962 0.0145527658 -0.0092560955 -0.0000151065 0.0101550498 -0.0000212675 0.0026713539
1403636912.25107 -4.310873 -5.479511 0.516715 0.580014 -0.583074 0.409333 0.395039 0.0003521464 -0.0000075047 -0.0001319332 0.0000028605 0.0000027218 0.0000527274 0.0146811435 -0.0093344263 -0.0000149832 0.0102017348 -0.0000213359 0.0026725383
1403636912.30107 -4.322982 -5.509275 0.518333 0.580690 -0.581438 0.408271 0.397547 0.0003528543 -0.0000052810 -0.0001312427 0.0000027816 0.0000018675 0.0000521082 0.0148132771 -0.0094128456 -0.0000148617 0.0102469429 -0.0000214252 0.0026737222
1403636912.35107 -4.335361 -5.538408 0.521069 0.580609 -0.581338 0.407910 0.398182 0.0003529998 -0.0000048150 -0.0001311031 0.0000027710 0.0000016896 0.0000519840 0.0149451519 -0.0094898636 -0.0000147873 0.0102905435 -0.0000215415 0.0026749147
1403636912.40105 -4.347715 -5.567954 0.524399 0.580520 -0.581673 0.407541 0.398201 0.0003528460 -0.0000047687 -0.0001312906 0.0000027726 0.0000016753 0.0000521473 0.0150766657 -0.0095678643 -0.0000147401 0.0103361091 -0.0000216898 0.0026761735
1403636912.45107 -4.361080 -5.597476 0.527368 0.579149 -0.582720 0.409249 0.396911 0.0003529698 -0.0000068161 -0.0001310678 0.0000028420 0.0000024378 0.0000519630 0.0152113939 -0.0096470019 -0.0000147311 0.0103817266 -0.0000218954 0.0026774520
1403636912.50106 -4.375506 -5.626884 0.529265 0.577375 -0.584539 0.411324 0.394670 0.0003528075 -0.0000098229 -0.0001310727 0.0000029872 0.0000035652 0.0000519899 0.0153451987 -0.0097286624 -0.0000147377 0.0104319780 -0.0000221544 0.0026788032
1403636912.55107 -4.390214 -5.656286 0.529291 0.576808 -0.584893 0.411373 0.394924 0.0003529342 -0.0000099847 -0.0001309267 0.0000029996 0.0000036203 0.0000518641 0.0154804459 -0.0098136904 -0.0000147554 0.0104867770 -0.0000224176 0.0026802151
1403636912.60107 -4.405077 -5.685369 0.527567 0.576158 -0.585926 0.411670 0.394032 0.0003526127 -0.0000110293 -0.0001312231 0.0000030654 0.0000040242 0.0000521323 0.0156152401 -0.0098987562 -0.0000147991 0.0105420102 -0.0000227212 0.0026816248
1403636912.65108 -4.420760 -5.712316 0.522843 0.574234 -0.586909 0.413883 0.393056 0.0003529984 -0.0000132560 -0.0001305842 0.0000032177 0.0000048285 0.0000515989 0.0157499404 -0.0099843124 -0.0000148764 0.0105979028 -0.0000229994 0.0026829423
1403636912.70114 -4.436130 -5.738534 0.516810 0.572911 -0.588648 0.415154 0.391042 0.0003525788 -0.0000156802 -0.0001308096 0.0000034210 0.0000057496 0.0000518253 0.0158750064 -0.0100688763 -0.0000149743 0.0106578101 -0.0000233234 0.0026843006
1403636912.75115 -4.451765 -5.764762 0.510044 0.570959 -0.590111 0.417464 0.389229 0.0003526065 -0.0000184869 -0.0001304222 0.0000036974 0.0000067787 0.0000515311 0.0159973943 -0.0101521355 -0.0000150754 0.0107171016 -0.0000237208 0.0026856405
1403636912.80114 -4.468255 -5.791304 0.502412 0.570017 -0.590715 0.418554 0.388522 0.0003526786 -0.0000197140 -0.0001301699 0.0000038337 0.0000072206 0.0000513327 0.0161199415 -0.0102361556 -0.0000151538 0.0107774155 -0.0000240499 0.0026869966
1403636912.85115 -4.485261 -5.816929 0.493624 0.570049 -0.590356 0.418250 0.389347 0.0003529830 -0.0000191183 -0.0001299167 0.0000037693 0.0000069784 0.0000511015 0.0162438204 -0.0103235813 -0.0000151843 0.0108420605 -0.0000242646 0.0026883795
1403636912.90115 -4.502587 -5.843315 0.483705 0.570911 -0.588993 0.416788 0.391708 0.0003535659 -0.0000167784 -0.0001295725 0.0000035313 0.0000060832 0.0000507665 0.0163648844 -0.0104118197 -0.0000151582 0.0109095910 -0.0000243334 0.0026897104
1403636912.95114 -4.520313 -5.869852 0.472650 0.571093 -0.586490 0.416564 0.395419 0.0003552858 -0.0000142860 -0.0001278536 0.0000033110 0.0000050666 0.0000492773 0.0164890646 -0.0105011977 -0.0000150734 0.0109770749 -0.0000243506 0.0026909930
1403636913.00114 -4.538465 -5.895704 0.459921 0.571749 -0.583489 0.415659 0.399839 0.0003570245 -0.0000108468 -0.0001261006 0.0000030681 0.0000037457 0.0000477930 0.0166123650 -0.0105910468 -0.0000148946 0.0110456813 -0.0000242940 0.0026921743
1403636913.05112 -4.556491 -5.920936 0.446488 0.571879 -0.581309 0.415425 0.403059 0.0003584210 -0.0000086505 -0.0001245529 0.0000029497 0.0000029137 0.0000465257 0.0167330383 -0.0106808865 -0.0000147141 0.0111156272 -0.0000242277 0.0026933196
1403636913.10112 -4.576647 -5.946693 0.433636 0.572041 -0.579310 0.415276 0.405851 0.0003596488 -0.0000066988 -0.0001231322 0.0000028681 0.0000021951 0.0000453889 0.0168496111 -0.0107688323 -0.0000143952 0.0111847157 -0.0000240252 0.0026943603
1403636913.15111 -4.597116 -5.971014 0.421638 0.572470 -0.577466 0.414925 0.408226 0.0003605588 -0.0000048072 -0.0001220614 0.0000028100 0.0000015234 0.0000445466 0.0169674049 -0.0108620722 -0.0000141079 0.0112616951 -0.0000238554 0.0026954805
1403636913.20111 -4.619337 -5.995825 0.411640 0.572111 -0.575951 0.415425 0.410355 0.0003617025 -0.0000037203 -0.0001206147 0.0000027868 0.0000011331 0.0000434355 0.0170811387 -0.0109541115 -0.0000138440 0.0113398021 -0.0000237035 0.0026966661
1403636913.25111 -4.638186 -6.021453 0.403495 0.572784 -0.575699 0.414836 0.410365 0.0003614930 -0.0000032559 -0.0001209127 0.0000027801 0.0000009795 0.0000436584 0.0172015056 -0.0110527909 -0.0000135129 0.0114239416 -0.0000234337 0.0026977698
1403636913.30112 -4.660154 -6.046245 0.397588 0.573438 -0.575673 0.414000 0.410334 0.0003611241 -0.0000026371 -0.0001214205 0.0000027727 0.0000007750 0.0000440451 0.0173256769 -0.0111445986 -0.0000133058 0.0114966472 -0.0000232841 0.0026990505
1403636913.35114 -4.682300 -6.071483 0.393007 0.573878 -0.577846 0.413762 0.406889 0.0003595339 -0.0000045815 -0.0001234271 0.0000028139 0.0000014660 0.0000456075 0.0174468025 -0.0112425610 -0.0000131580 0.0115808207 -0.0000231497 0.0027004652
1403636913.40115 -4.705217 -6.096916 0.390638 0.573897 -0.579936 0.413899 0.403738 0.0003581829 -0.0000066468 -0.0001250483 0.0000028811 0.0000022193 0.0000469050 0.0175706556 -0.0113425342 -0.0000129947 0.0116664939 -0.0000230823 0.0027019848
1403636913.45116 -4.729131 -6.121526 0.390110 0.573327 -0.582567 0.415055 0.399551 0.0003567458 -0.0000099709 -0.0001266137 0.0000030394 0.0000034467 0.0000481991 0.0176931530 -0.0114443185 -0.0000127969 0.0117556173 -0.0000230407 0.0027035759
1403636913.50115 -4.754022 -6.146150 0.390177 0.573110 -0.583917 0.414707 0.398251 0.0003559915 -0.0000108525 -0.0001274697 0.0000030945 0.0000037958 0.0000489143 0.0178140700 -0.0115495439 -0.0000126207 0.0118507196 -0.0000230183 0.0027052333
1403636913.55115 -4.780136 -6.171560 0.389223 0.573796 -0.583597 0.413424 0.399065 0.0003558480 -0.0000096406 -0.0001277538 0.0000030269 0.0000033666 0.0000491406 0.0179365948 -0.0116580532 -0.0000125040 0.0119492267 -0.0000230660 0.0027069015
1403636913.60113 -4.806380 -6.197023 0.387025 0.574701 -0.583160 0.411834 0.400045 0.0003556368 -0.0000080960 -0.0001281270 0.0000029515 0.0000028170 0.0000494412 0.0180624112 -0.0117706953 -0.0000124151 0.0120519543 -0.0000231584 0.0027086292
1403636913.65114 -4.831946 -6.221302 0.383334 0.575290 -0.583130 0.410419 0.400695 0.0003553561 -0.0000070067 -0.0001285409 0.0000029079 0.0000024304 0.0000497832 0.0181886276 -0.0118838544 -0.0000124109 0.0121560810 -0.0000232945 0.0027103837
1403636913.70112 -4.857570 -6.245408 0.378566 0.575827 -0.582726 0.409211 0.401746 0.0003553275 -0.0000057416 -0.0001286528 0.0000028645 0.0000019700 0.0000498721 0.0183105658 -0.0119939760 -0.0000124228 0.0122582438 -0.0000234363 0.0027121041
1403636913.75112 -4.882782 -6.268784 0.372682 0.576142 -0.581936 0.408597 0.403063 0.0003556813 -0.0000045505 -0.0001282950 0.0000028319 0.0000015281 0.0000495678 0.0184323371 -0.0121038492 -0.0000124873 0.0123607475 -0.0000236530 0.0027137878
1403636913.80112 -4.907916 -6.291376 0.366731 0.576135 -0.581883 0.408598 0.403149 0.0003557337 -0.0000045012 -0.0001282500 0.0000028324 0.0000015085 0.0000495317 0.0185507608 -0.0122112891 -0.0000125481 0.0124618573 -0.0000238739 0.0027154301
1403636913.85112 -4.932856 -6.313077 0.361602 0.576468 -0.581263 0.407853 0.404320 0.0003559435 -0.0000033692 -0.0001280485 0.0000028089 0.0000010936 0.0000493608 0.0186650977 -0.0123177124 -0.0000126119 0.0125638693 -0.0000240850 0.0027170205
1403636913.90112 -4.957600 -6.334358 0.357968 0.576349 -0.580867 0.408208 0.404699 0.0003562597 -0.0000032972 -0.0001276854 0.0000028077 0.0000010623 0.0000490574 0.0187763372 -0.0124222242 -0.0000128829 0.0126640494 -0.0000243201 0.0027183958
1403636913.95111 -4.981846 -6.355355 0.356924 0.576596 -0.579999 0.408329 0.405471 0.0003566880 -0.0000026606 -0.0001271990 0.0000027975 0.0000008267 0.0000486538 0.0188856270 -0.0125257040 -0.0000129681 0.0127643520 -0.0000244789 0.0027198703
1403636914.00111 -5.005885 -6.376060 0.358296 0.576817 -0.579853 0.408082 0.405613 0.0003566651 -0.0000023883 -0.0001272482 0.0000027942 0.0000007283 0.0000486948 0.0189900058 -0.0126267441 -0.0000130501 0.0128635142 -0.0000246475 0.0027213521
1403636914.05111 -5.030312 -6.396013 0.360626 0.576621 -0.580239 0.408449 0.404970 0.0003565393 -0.0000029988 -0.0001274040 0.0000028040 0.0000009486 0.0000488260 0.0190953279 -0.0127277399 -0.0000131435 0.0129616189 -0.0000248189 0.0027228086
1403636914.10111 -5.054539 -6.415692 0.363979 0.575279 -0.580957 0.410426 0.403850 0.0003568878 -0.0000049746 -0.0001269370 0.0000028485 0.0000016512 0.0000484479 0.0192008757 -0.0128301387 -0.0000131617 0.0130614928 -0.0000249601 0.0027243067
1403636914.15112 -5.078980 -6.433708 0.367036 0.574329 -0.581816 0.411761 0.402603 0.0003568803 -0.0000066447 -0.0001268866 0.0000029032 0.0000022477 0.0000484154 0.0193018916 -0.0129309990 -0.0000131696 0.0131616241 -0.0000251089 0.0027257794
1403636914.20111 -5.103000 -6.451695 0.369288 0.574209 -0.582264 0.411679 0.402210 0.0003566800 -0.0000069519 -0.0001271298 0.0000029155 0.0000023626 0.0000486184 0.0193934438 -0.0130295164 -0.0000132189 0.0132640763 -0.0000252926 0.0027272380
1403636914.25111 -5.127350 -6.469248 0.370452 0.573741 -0.582349 0.411648 0.402787 0.0003569325 -0.0000068637 -0.0001268454 0.0000029134 0.0000023222 0.0000483847 0.0194852439 -0.0131271953 -0.0000132749 0.0133654806 -0.0000255205 0.0027287399
1403636914.30111 -5.152025 -6.486834 0.370010 0.575104 -0.582360 0.409831 0.402680 0.0003561311 -0.0000056883 -0.0001278878 0.0000028740 0.0000019209 0.0000492432 0.0195743939 -0.0132242803 -0.0000133977 0.0134676944 -0.0000258183 0.0027302527
1403636914.35110 -5.176839 -6.504581 0.368770 0.575265 -0.581305 0.409527 0.404280 0.0003567471 -0.0000045131 -0.0001272091 0.0000028417 0.0000014827 0.0000486763 0.0196658559 -0.0133237377 -0.0000135593 0.0135721357 -0.0000261610 0.0027317549
1403636914.40109 -5.201613 -6.521539 0.367394 0.576222 -0.580218 0.407852 0.406166 0.0003568837 -0.0000023497 -0.0001271187 0.0000028021 0.0000007029 0.0000485965 0.0197573642 -0.0134239278 -0.0000137507 0.0136779211 -0.0000265399 0.0027332059
1403636914.45110 -5.225650 -6.538032 0.367947 0.576758 -0.579617 0.407085 0.407033 0.0003569638 -0.0000013289 -0.0001270530 0.0000027924 0.0000003339 0.0000485387 0.0198448148 -0.0135221183 -0.0000141453 0.0137817858 -0.0000270377 0.0027344541
1403636914.50110 -5.250119 -6.554648 0.370108 0.577426 -0.579000 0.405874 0.408173 0.0003569451 0.0000000969 -0.0001270995 0.0000027891 -0.0000001789 0.0000485764 0.0199322375 -0.0136181013 -0.0000143634 0.0138830954 -0.0000274286 0.0027357657
1403636914.55111 -5.274028 -6.570598 0.373835 0.577623 -0.578860 0.405407 0.408556 0.0003569213 0.0000005654 -0.0001271443 0.0000027914 -0.0000003485 0.0000486133 0.0200199857 -0.0137155370 -0.0000145702 0.0139867160 -0.0000277950 0.0027371494
1403636914.60112 -5.297028 -6.586323 0.379362 0.577651 -0.578536 0.405318 0.409063 0.0003571139 0.0000009333 -0.0001269262 0.0000027943 -0.0000004812 0.0000484340 0.0201076916 -0.0138114555 -0.0000147701 0.0140877396 -0.0000281631 0.0027385602
1403636914.65114 -5.319321 -6.601579 0.386904 0.577244 -0.577675 0.405660 0.410512 0.0003579055 0.0000015560 -0.0001259695 0.0000028002 -0.0000007000 0.0000476527 0.0201915171 -0.0139044133 -0.0000149735 0.0141860476 -0.0000285253 0.0027399552
1403636914.70114 -5.340698 -6.615675 0.396060 0.576819 -0.577763 0.406140 0.410511 0.0003581245 0.0000011909 -0.0001257220 0.0000027985 -0.0000005706 0.0000474517 0.0202676702 -0.0139920931 -0.0000151900 0.0142803906 -0.0000288643 0.0027412540
1403636914.75113 -5.360844 -6.628686 0.405789 0.576601 -0.577354 0.405669 0.411858 0.0003585081 0.0000020209 -0.0001252543 0.0000028078 -0.0000008621 0.0000470752 0.0203426828 -0.0140779429 -0.0000154749 0.0143720144 -0.0000292768 0.0027425307
1403636914.80113 -5.380134 -6.640593 0.414432 0.576350 -0.577250 0.405784 0.412241 0.0003587354 0.0000020852 -0.0001249890 0.0000028099 -0.0000008838 0.0000468624 0.0204105658 -0.0141572688 -0.0000157226 0.0144571618 -0.0000296493 0.0027437374
1403636914.85113 -5.399766 -6.652568 0.421569 0.576426 -0.577391 0.405297 0.412417 0.0003586133 0.0000023641 -0.0001251550 0.0000028149 -0.0000009844 0.0000469962 0.0204713412 -0.0142320772 -0.0000160192 0.0145396506 -0.0000300281 0.0027448463
1403636914.90112 -5.418671 -6.664796 0.427097 0.576672 -0.578154 0.404286 0.411995 0.0003580112 0.0000024581 -0.0001259164 0.0000028174 -0.0000010254 0.0000476106 0.0205326613 -0.0143081633 -0.0000163594 0.0146239740 -0.0000304013 0.0027459337
1403636914.95110 -5.437328 -6.677619 0.431093 0.577272 -0.578985 0.402903 0.411342 0.0003571422 0.0000026933 -0.0001269933 0.0000028216 -0.0000011209 0.0000484909 0.0205952093 -0.0143824941 -0.0000166847 0.0147050068 -0.0000307302 0.0027470071
1403636915.00110 -5.456289 -6.690280 0.432919 0.577562 -0.580121 0.401762 0.410450 0.0003562556 0.0000025491 -0.0001280840 0.0000028206 -0.0000010808 0.0000493945 0.0206634636 -0.0144582523 -0.0000169497 0.0147849790 -0.0000310552 0.0027481480
1403636915.05110 -5.475342 -6.704578 0.433659 0.578251 -0.580827 0.400619 0.409597 0.0003553923 0.0000026730 -0.0001291256 0.0000028230 -0.0000011371 0.0000502704 0.0207313195 -0.0145346765 -0.0000171837 0.0148662794 -0.0000313395 0.0027492823
1403636915.10109 -5.495054 -6.719192 0.433836 0.578672 -0.581291 0.399515 0.409424 0.0003548219 0.0000030590 -0.0001298054 0.0000028300 -0.0000012873 0.0000508490 0.0208094254 -0.0146162120 -0.0000173709 0.0149490841 -0.0000315739 0.0027504442
1403636915.15108 -5.515366 -6.734951 0.432657 0.579175 -0.582150 0.398298 0.408678 0.0003539593 0.0000031518 -0.0001308237 0.0000028324 -0.0000013343 0.0000517246 0.0208875064 -0.0146995526 -0.0000174834 0.0150348085 -0.0000317725 0.0027516270
1403636915.20109 -5.535186 -6.751213 0.429686 0.580161 -0.583116 0.396529 0.407620 0.0003527016 0.0000034768 -0.0001322710 0.0000028391 -0.0000014754 0.0000529903 0.0209755397 -0.0147881460 -0.0000175522 0.0151223159 -0.0000319678 0.0027528839
1403636915.25107 -5.554663 -6.768272 0.425229 0.581497 -0.585113 0.394253 0.405054 0.0003505068 0.0000031554 -0.0001347398 0.0000028328 -0.0000013848 0.0000552042 0.0210658918 -0.0148768994 -0.0000175348 0.0152076156 -0.0000320213 0.0027540632
1403636915.30107 -5.573412 -6.785746 0.419361 0.583386 -0.586758 0.391190 0.402923 0.0003481206 0.0000036577 -0.0001373112 0.0000028439 -0.0000016185 0.0000575937 0.0211608321 -0.0149664456 -0.0000175508 0.0152911547 -0.0000321635 0.0027552843
1403636915.35108 -5.591564 -6.804051 0.412253 0.585230 -0.588566 0.388404 0.400298 0.0003455793 0.0000037529 -0.0001399618 0.0000028466 -0.0000016987 0.0000601454 0.0212601284 -0.0150570957 -0.0000175671 0.0153731043 -0.0000323336 0.0027565171
1403636915.40109 -5.609480 -6.822870 0.404619 0.586301 -0.589230 0.387096 0.399018 0.0003443531 0.0000038946 -0.0001412107 0.0000028506 -0.0000017784 0.0000613810 0.0213642150 -0.0151484368 -0.0000175127 0.0154524305 -0.0000324495 0.0027577478
1403636915.45111 -5.626690 -6.842472 0.397294 0.586226 -0.589432 0.387319 0.398614 0.0003442800 0.0000035463 -0.0001413066 0.0000028439 -0.0000016370 0.0000614745 0.0214734702 -0.0152415458 -0.0000174339 0.0155310201 -0.0000325770 0.0027590200
1403636915.50113 -5.644117 -6.862007 0.392136 0.583638 -0.589238 0.391350 0.398761 0.0003462976 0.0000011384 -0.0001393131 0.0000028111 -0.0000006312 0.0000595033 0.0215883288 -0.0153351588 -0.0000173141 0.0156069935 -0.0000327796 0.0027603231
1403636915.55116 -5.660964 -6.883713 0.388825 0.579458 -0.588814 0.397705 0.399196 0.0003494553 -0.0000025585 -0.0001359831 0.0000028260 0.0000008350 0.0000563447 0.0217026141 -0.0154290631 -0.0000171221 0.0156846723 -0.0000328856 0.0027615513
1403636915.60117 -5.677564 -6.905868 0.387123 0.575653 -0.588823 0.403441 0.398931 0.0003519000 -0.0000063346 -0.0001331889 0.0000029215 0.0000022490 0.0000538174 0.0218275536 -0.0155258236 -0.0000169082 0.0157607265 -0.0000329466 0.0027627130
1403636915.65118 -5.693348 -6.928587 0.387561 0.572202 -0.588987 0.408936 0.398057 0.0003538571 -0.0000102192 -0.0001307358 0.0000031032 0.0000036389 0.0000516905 0.0219569060 -0.0156247694 -0.0000167049 0.0158384624 -0.0000329880 0.0027637896
1403636915.70117 -5.709559 -6.950465 0.389835 0.569476 -0.589110 0.413129 0.397456 0.0003553114 -0.0000132087 -0.0001287799 0.0000032998 0.0000046594 0.0000500500 0.0220820392 -0.0157208467 -0.0000165019 0.0159150555 -0.0000329970 0.0027648646
1403636915.75116 -5.726441 -6.970286 0.394326 0.568702 -0.588123 0.414677 0.398413 0.0003564281 -0.0000134134 -0.0001274391 0.0000033138 0.0000046681 0.0000489306 0.0221996523 -0.0158153632 -0.0000162531 0.0159945671 -0.0000330083 0.0027660073
1403636915.80114 -5.743271 -6.988860 0.400145 0.568172 -0.588175 0.415888 0.397829 0.0003566647 -0.0000143725 -0.0001270625 0.0000033884 0.0000049954 0.0000486301 0.0223082914 -0.0159077578 -0.0000160355 0.0160765745 -0.0000330294 0.0027671700
1403636915.85114 -5.761994 -7.006190 0.408270 0.567917 -0.587694 0.416647 0.398109 0.0003571141 -0.0000145002 -0.0001265075 0.0000033967 0.0000050116 0.0000481749 0.0224135483 -0.0159995007 -0.0000156726 0.0161585903 -0.0000329808 0.0027683054
1403636915.90112 -5.779659 -7.022927 0.418682 0.568112 -0.587132 0.416919 0.398377 0.0003573679 -0.0000142916 -0.0001262278 0.0000033780 0.0000049220 0.0000479417 0.0225074997 -0.0160923815 -0.0000152992 0.0162485319 -0.0000328882 0.0027693610
1403636915.95112 -5.799160 -7.039974 0.429345 0.569254 -0.586148 0.415645 0.399523 0.0003574207 -0.0000125661 -0.0001263590 0.0000032476 0.0000043115 0.0000480293 0.0226007873 -0.0161824913 -0.0000151266 0.0163336558 -0.0000328917 0.0027706077
1403636916.00112 -5.820899 -7.058472 0.439251 0.571292 -0.583614 0.413130 0.402918 0.0003579971 -0.0000085910 -0.0001259981 0.0000030116 0.0000028807 0.0000477004 0.0226964388 -0.0162793167 -0.0000152160 0.0164276105 -0.0000331409 0.0027718657
1403636916.05113 -5.843729 -7.078023 0.447357 0.573483 -0.581679 0.410281 0.405507 0.0003580070 -0.0000049865 -0.0001261936 0.0000028759 0.0000016039 0.0000478396 0.0228008707 -0.0163851415 -0.0000153622 0.0165312725 -0.0000333836 0.0027731575
1403636916.10112 -5.866073 -7.097254 0.454333 0.576023 -0.579157 0.407101 0.408710 0.0003580903 -0.0000006637 -0.0001262018 0.0000028095 0.0000000672 0.0000478365 0.0229104211 -0.0164949785 -0.0000155444 0.0166388968 -0.0000336641 0.0027744323
1403636916.15112 -5.888358 -7.115922 0.459566 0.577947 -0.577650 0.405054 0.410157 0.0003578354 0.0000019158 -0.0001265165 0.0000028207 -0.0000008517 0.0000480953 0.0230178237 -0.0166018835 -0.0000157367 0.0167444363 -0.0000339298 0.0027756645
