# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638559.79521 -1175.219567 4262.373268 -2429.662695 -0.263862 -0.036308 0.912593 0.310214 0.0148094518 -0.0144637102 0.0312725989 0.0956963191 -0.1070246339 0.1454005428 1236788.5000020082 300112.1449239022 -18002.4453297192 79840.4662091580 -23954.1120281047 61480.6898592084
1403638559.84521 -1179.940734 4275.859027 -2442.591465 -0.264642 -0.035455 0.912980 0.308504 0.0147270348 -0.0142174899 0.0309752609 0.0959540841 -0.1072778679 0.1456398254 1246985.5240551739 303026.0869392260 -18581.6806626171 80641.1547766892 -24152.4085684566 61992.2735903779
1403638559.89521 -1184.674722 4289.359601 -2455.565075 -0.266872 -0.035088 0.913128 0.306179 0.0144749778 -0.0137052491 0.0302396010 0.0966893661 -0.1076925607 0.1455692611 1257250.8644177297 305963.7825116056 -19168.6528497695 81449.2702632489 -24352.2293971977 62507.3874143688
1403638559.94521 -1189.420724 4302.873529 -2468.582626 -0.269701 -0.036365 0.913580 0.302174 0.0141776310 -0.0131288180 0.0292093359 0.0984045869 -0.1083684234 0.1445606781 1267583.0018697360 308924.7471611531 -19763.2355685319 82264.6956979749 -24553.5562565098 63025.9469276886
1403638559.99521 -1194.177714 4316.400164 -2481.643447 -0.272810 -0.039406 0.914265 0.296886 0.0138961872 -0.0125951318 0.0280584956 0.1010478244 -0.1092243447 0.1426045144 1277981.2533887792 311908.5260774964 -20365.1619664348 83087.2718586832 -24756.3334559685 63547.9182570273
1403638560.04521 -1198.946096 4329.939504 -2494.747573 -0.276473 -0.044052 0.915266 0.289673 0.0135717382 -0.0119085348 0.0265744839 0.1047139952 -0.1102484363 0.1396641129 1288445.9582634207 314915.4220832882 -20974.6329500914 83917.1339951778 -24960.6092663412 64073.3256554617
1403638560.09521 -1203.725779 4343.491513 -2507.894998 -0.281610 -0.050257 0.915878 0.281668 0.0131571023 -0.0109940109 0.0247502583 0.1093332049 -0.1113048467 0.1358560395 1298977.3504276657 317945.5146480537 -21591.6718810162 84754.3165656746 -25166.3886634281 64602.1834449635
1403638560.14521 -1208.516497 4357.055537 -2521.085683 -0.287109 -0.058296 0.916328 0.272969 0.0127863989 -0.0100957461 0.0229230999 0.1148625013 -0.1122441644 0.1310878217 1309575.2790576348 320998.7814038668 -22216.2885284511 85598.8241305731 -25373.6625398609 65134.4686334705
1403638560.19521 -1213.318866 4370.631988 -2534.319987 -0.293032 -0.067461 0.916558 0.263632 0.0124294496 -0.0090697384 0.0210202129 0.1210245953 -0.1129472099 0.1256672876 1320240.6093184508 324075.6999879585 -22848.7337965097 86450.8414393202 -25582.4875572217 65670.2341437304
1403638560.24521 -1218.132812 4384.220810 -2547.598276 -0.299162 -0.077208 0.916655 0.253544 0.0120916593 -0.0078294782 0.0190240736 0.1275761499 -0.1133326199 0.1198317224 1330973.8857559534 327176.4370807996 -23489.0449559629 87310.4184719496 -25792.8573973553 66209.4954933937
1403638560.29521 -1222.957918 4397.822339 -2560.921410 -0.306664 -0.087422 0.915958 0.243590 0.0117126892 -0.0062419805 0.0168604101 0.1344548558 -0.1133223668 0.1137024703 1341776.3509964568 330301.1465990561 -24137.1028730203 88177.5457863422 -26004.7106196070 66752.2898266426
1403638560.34521 -1227.794831 4411.436932 -2574.289257 -0.316386 -0.096933 0.914405 0.233169 0.0112468049 -0.0037935787 0.0141649694 0.1413388368 -0.1129303411 0.1076445729 1352648.4891229533 333450.2395228313 -24793.1754084499 89052.4097771008 -26218.1249054804 67298.6685875034
1403638560.39521 -1232.642498 4425.063895 -2587.701758 -0.325277 -0.107223 0.912732 0.222753 0.0109473884 -0.0014964167 0.0118559977 0.1483565212 -0.1120347286 0.1012743078 1363590.1150077768 336623.3656656585 -25456.9794130184 89934.8558137965 -26433.0131535007 67848.5943902339
1403638560.44521 -1237.500674 4438.703476 -2601.158951 -0.333797 -0.116934 0.911081 0.211748 0.0107603837 0.0010886393 0.0095832639 0.1550591020 -0.1107479858 0.0950955710 1374601.7429838148 339820.5815695928 -26128.4540090716 90824.8890475129 -26649.3583377361 68402.0977031343
1403638560.49521 -1242.369368 4452.355087 -2614.660814 -0.342145 -0.127622 0.908942 0.201182 0.0106742726 0.0035185339 0.0076724512 0.1619436417 -0.1089055458 0.0886217613 1385683.1987906720 343041.9653821329 -26807.7018764400 91722.5677746070 -26867.1786454451 68959.1579295515
1403638560.54521 -1247.248167 4466.018968 -2628.207985 -0.350370 -0.137530 0.906952 0.189114 0.0107236336 0.0065430280 0.0055939550 0.1684988219 -0.1066695384 0.0823297176 1396835.5044632927 346287.6275508380 -27494.6022293564 92627.8783884788 -27086.4168816897 69519.8041476603
1403638560.59521 -1252.137076 4479.694785 -2641.799778 -0.356838 -0.146236 0.905815 0.175443 0.0109946598 0.0098897160 0.0035606072 0.1743385393 -0.1042262683 0.0765164296 1408058.1307503027 349557.5321910841 -28189.2282100129 93540.8598970106 -27307.1118686047 70084.0299936331
1403638560.64521 -1257.035750 4493.382441 -2655.437038 -0.362694 -0.155420 0.904404 0.162331 0.0113690498 0.0130125905 0.0019227701 0.1800073967 -0.1013724699 0.0707555620 1419352.0865630759 352851.8486759543 -28891.5120345526 94461.5216585574 -27529.2051673536 70651.8460502992
1403638560.69521 -1261.945258 4507.082401 -2669.120664 -0.368865 -0.162768 0.903032 0.148249 0.0119674318 0.0168884116 0.0000496025 0.1847832420 -0.0984440053 0.0656480364 1430718.7535481271 356171.3792085231 -29601.8888137894 95390.1691119106 -27752.7831440633 71223.3193437830
1403638560.74521 -1266.865366 4520.794865 -2682.851596 -0.374862 -0.168418 0.901694 0.134396 0.0127730021 0.0210303773 -0.0017893829 0.1885673384 -0.0956193632 0.0613075171 1442159.3953433812 359516.3778116236 -30320.3113556314 96326.8394129463 -27977.7954457223 71798.4794754837
1403638560.79521 -1271.795718 4534.519644 -2696.631086 -0.379657 -0.176685 0.899668 0.123456 0.0133778082 0.0237465776 -0.0026104669 0.1928675571 -0.0922755489 0.0566358724 1453675.2028843728 362887.0692328791 -31046.7193364732 97271.5530743152 -28204.1717771053 72377.3264322570
1403638560.84521 -1276.736768 4548.256884 -2710.459359 -0.385413 -0.184930 0.896926 0.113053 0.0140347050 0.0265980306 -0.0033268529 0.1969596600 -0.0886201464 0.0521086632 1465266.8002486120 366283.8501304684 -31781.3342101561 98224.4756804058 -28431.9615811122 72959.8959227353
1403638560.89521 -1281.688592 4562.006245 -2724.335750 -0.391922 -0.192583 0.893743 0.102630 0.0148236055 0.0297618417 -0.0040344433 0.2006194909 -0.0847765523 0.0478677496 1476933.8460525402 369706.7714459973 -32524.2654987427 99185.6755248240 -28661.2069813471 73546.1898817593
1403638560.94521 -1286.651136 4575.767380 -2738.260238 -0.397336 -0.200903 0.890585 0.092843 0.0155492145 0.0324019325 -0.0043386103 0.2042074521 -0.0807026588 0.0437487756 1488676.3378361417 373155.9121749466 -33275.5768437869 100155.2040526455 -28891.9193305260 74136.2001447561
1403638560.99521 -1291.624388 4589.540865 -2752.234038 -0.403888 -0.210090 0.886305 0.084856 0.0161134457 0.0346341225 -0.0042857679 0.2078885164 -0.0761875124 0.0396871382 1500496.1225563621 376631.7343922522 -34035.2779351653 101133.1613072737 -29124.0557129077 74729.9869697320
1403638561.04521 -1296.608261 4603.326252 -2766.256461 -0.410754 -0.218364 0.881888 0.076622 0.0168078026 0.0371368657 -0.0042550130 0.2110113991 -0.0716529670 0.0360430045 1512392.6318546946 380134.1727839580 -34803.4214331308 102119.5750415326 -29357.6465699371 75327.5364382429
1403638561.09521 -1301.601252 4617.123810 -2780.327509 -0.415368 -0.225983 0.878519 0.067867 0.0175457175 0.0393814934 -0.0041045256 0.2136111873 -0.0673974895 0.0328667260 1524366.4190367025 383662.7500584658 -35579.4208173148 103114.1794104865 -29592.5288650671 75928.8534828061
1403638561.14521 -1306.603374 4630.933360 -2794.447125 -0.422089 -0.233551 0.873869 0.060400 0.0182470118 0.0416771809 -0.0038328088 0.2160406366 -0.0628431300 0.0298869974 1536417.7633057900 387217.6225552247 -36363.3444947022 104117.0431862779 -29828.7111035800 76533.9480790313
1403638561.19521 -1311.615195 4644.755096 -2808.615210 -0.427213 -0.240176 0.870015 0.053647 0.0188555233 0.0435174413 -0.0034688692 0.2179897768 -0.0588188672 0.0274700373 1548547.0720752184 390799.1803966027 -37155.4539352241 105128.3505042657 -30066.2669946796 77142.8622344386
1403638561.24521 -1316.636413 4658.589383 -2822.832117 -0.432841 -0.245242 0.866131 0.048184 0.0194326550 0.0452782752 -0.0031651877 0.2193937692 -0.0553528500 0.0256209889 1560755.3321161009 394407.5633704365 -37955.6407887626 106148.1108645979 -30305.1500149808 77755.6340951062
1403638561.29521 -1321.666257 4672.435843 -2837.097446 -0.436898 -0.248742 0.863382 0.042652 0.0200769383 0.0469664173 -0.0029758043 0.2202352271 -0.0526437652 0.0242585919 1573042.2586000373 398042.4629569745 -38763.6620203985 107176.2031987389 -30545.2971847938 78372.2372445072
1403638561.34521 -1326.704484 4686.294014 -2851.410500 -0.437086 -0.253180 0.862170 0.038975 0.0201421179 0.0470986022 -0.0024755913 0.2214341333 -0.0504713654 0.0231128464 1585407.1730819915 401703.7058698600 -39579.4950898830 108212.6077635371 -30786.7198992819 78992.6476187346
1403638561.39521 -1331.751080 4700.163108 -2865.770043 -0.434255 -0.258901 0.861988 0.037000 0.0196739632 0.0458489474 -0.0016964002 0.2230969646 -0.0485368360 0.0220379671 1597848.8119788819 405391.1082060455 -40403.2418056014 109257.3445482320 -31029.4764163773 79616.8295275349
1403638561.44521 -1336.805807 4714.043271 -2880.175652 -0.430509 -0.264273 0.862278 0.036045 0.0190561579 0.0441343118 -0.0009325432 0.2247107906 -0.0469912231 0.0211681096 1610367.2292550944 409104.6145997870 -41234.8223723496 110310.4004429486 -31273.5584769324 80244.8018273626
1403638561.49521 -1341.869037 4727.934549 -2894.627220 -0.427025 -0.269861 0.862246 0.036827 0.0182159635 0.0418493088 -0.0001003956 0.2264540343 -0.0455244185 0.0203991600 1622962.7161801390 412844.5139208668 -42074.4306565015 111371.9149194731 -31519.0192198011 80876.5935478480
1403638561.54521 -1346.940927 4741.836988 -2909.124416 -0.424485 -0.274023 0.862174 0.037136 0.0176317573 0.0401455348 0.0005039042 0.2277585836 -0.0443655411 0.0198210974 1635635.3712132052 416610.9509425987 -42922.1677250799 112441.9713298643 -31765.8949337564 81512.2288557293
1403638561.59521 -1352.021569 4755.750659 -2923.666933 -0.422536 -0.277143 0.862118 0.037516 0.0171592978 0.0387107527 0.0009687763 0.2287871611 -0.0435215850 0.0194130135 1648385.2718107074 420404.0340836649 -43778.1054480036 113520.6367956253 -32014.2155519444 82151.7299865554
1403638561.64521 -1357.111167 4769.675920 -2938.255173 -0.421936 -0.278398 0.862007 0.037529 0.0169245128 0.0380000695 0.0011851159 0.2293336363 -0.0431638765 0.0192538836 1661213.5424821998 424224.1641826027 -44642.3442844821 114608.0413473184 -32263.9871207260 82795.1506586695
1403638561.69521 -1362.209524 4783.612821 -2952.889069 -0.422027 -0.278618 0.861912 0.037058 0.0168491153 0.0377763015 0.0012569627 0.2296046386 -0.0430493880 0.0192125734 1674120.4570417367 428071.3737180972 -45514.8349876170 115704.1955033006 -32515.1952838323 83442.5044402012
1403638561.74521 -1367.316854 4797.561333 -2967.568729 -0.423296 -0.278796 0.861229 0.037120 0.0167466730 0.0376167145 0.0013291998 0.2298870364 -0.0428502984 0.0191880015 1687106.4300150985 431945.9297668096 -46395.7206871295 116809.2164126707 -32767.8704261533 84093.8126439413
1403638561.79521 -1372.432928 4811.521239 -2982.294008 -0.424403 -0.279082 0.860574 0.037507 0.0165894642 0.0372929655 0.0014283805 0.2302148457 -0.0426797216 0.0191736055 1700171.4860796968 435847.8178285289 -47284.9655271926 117923.1073410693 -33022.0003176499 84749.0706332368
1403638561.84521 -1377.557801 4825.492532 -2997.065296 -0.426345 -0.280069 0.859302 0.037296 0.0164915515 0.0372135791 0.0015652136 0.2306583895 -0.0420041178 0.0189854964 1713316.2516616436 439777.2866003430 -48182.6442551192 119045.9577387376 -33277.5866897599 85408.2944830964
1403638561.89521 -1382.691037 4839.474970 -3011.882224 -0.428366 -0.281972 0.857698 0.036709 0.0163832260 0.0371067628 0.0017834334 0.2312787854 -0.0408775656 0.0186306751 1726540.6480963218 443734.2048208535 -49088.6288492329 120177.7193453421 -33534.5951015367 86071.4760447228
1403638561.94521 -1387.832904 4853.468898 -3026.744900 -0.429984 -0.284866 0.856033 0.034246 0.0164388185 0.0373756629 0.0020429701 0.2319914073 -0.0391080544 0.0180194618 1739845.3713390750 447718.8909308854 -50003.0438534649 121318.5188238948 -33793.0564702482 86738.6631007194
1403638561.99521 -1392.983555 4867.474746 -3041.654190 -0.432694 -0.287883 0.853805 0.030286 0.0167176268 0.0383465374 0.0022653857 0.2325813637 -0.0368695041 0.0173037202 1753231.9460070725 451731.8262569500 -50925.9657016568 122468.4954691575 -34052.9550980688 87409.9097552130
1403638562.04521 -1398.143818 4881.492944 -3056.611429 -0.435068 -0.291677 0.851462 0.025534 0.0170436081 0.0393702892 0.0025739352 0.2332200193 -0.0342073523 0.0164868630 1766702.3358482213 455773.9242439467 -51857.7850719422 123627.9746318098 -34314.3463417412 88085.2911266922
1403638562.09521 -1403.312701 4895.524382 -3071.617845 -0.437515 -0.296475 0.848675 0.020863 0.0172932437 0.0401797226 0.0030174005 0.2339804394 -0.0310879576 0.0156194144 1780258.7979885659 459845.2864262587 -52798.0149823476 124796.8439047892 -34577.0418205806 88764.8594524916
1403638562.14521 -1408.490008 4909.569052 -3086.672479 -0.439566 -0.300583 0.846281 0.015478 0.0176848216 0.0412803974 0.0034048475 0.2344689652 -0.0281819247 0.0148757148 1793900.9815678149 463945.7875698290 -53746.5959024003 125975.0884353995 -34841.0516234005 89448.6315482850
1403638562.19521 -1413.676290 4923.626553 -3101.774729 -0.442319 -0.304814 0.843390 0.011653 0.0178694955 0.0419343244 0.0038552609 0.2350192898 -0.0253304929 0.0142720861 1807628.3007094900 468075.6278879556 -54703.8579171665 127162.8755986318 -35106.4877369247 90136.6104615239
1403638562.24521 -1418.872811 4937.696587 -3116.924583 -0.444770 -0.308232 0.840905 0.007189 0.0182016232 0.0428975626 0.0042370252 0.2353068441 -0.0227570631 0.0137790033 1821440.8574852541 472235.5183844490 -55670.4636098882 128360.5805441157 -35373.5343084182 90828.8335955948
1403638562.29521 -1424.078537 4951.779620 -3132.122857 -0.448148 -0.311897 0.837779 0.002991 0.0185090971 0.0438700824 0.0046819128 0.2355559640 -0.0199429191 0.0133436059 1835340.2256169226 476425.4147748108 -56645.9435217017 129568.0680219636 -35642.0177283613 91525.3219644655
1403638562.34521 -1429.292439 4965.875727 -3147.369687 0.451170 0.315642 -0.834750 0.002808 0.0190501397 0.0452983341 0.0051710878 0.2355624151 -0.0168678618 0.0129100226 1849326.9369273791 480645.0334437396 -57629.8570271723 130785.1624644717 -35911.7984669403 92226.0628948528
1403638562.39521 -1434.514273 4979.984316 -3162.664196 0.454772 0.320064 -0.831061 0.008849 0.0196040231 0.0467482956 0.0057922644 0.2354938520 -0.0133270782 0.0125301092 1863400.1511127390 484894.1645464161 -58622.1874938492 132011.8362944276 -36182.8903765635 92931.0263538342
1403638562.44521 -1439.744540 4994.105116 -3178.006686 0.457753 0.324313 -0.827642 0.017068 0.0205289491 0.0488473143 0.0064835547 0.2349965818 -0.0095860305 0.0121980201 1877560.2209644895 489173.2298304460 -59623.2480783530 133248.2920391524 -36455.3645433292 93640.2234350091
1403638562.49521 -1444.984170 5008.238409 -3193.398184 0.461164 0.329257 -0.823568 0.025561 0.0214858965 0.0509268615 0.0073517058 0.2343320082 -0.0053908721 0.0119895671 1891808.7734656413 493483.1371193087 -60633.5038033922 134494.8853364009 -36729.3092297768 94353.7259622210
1403638562.54521 -1450.232962 5022.383755 -3208.838522 0.464547 0.334954 -0.819012 0.034934 0.0225585050 0.0530934241 0.0084272602 0.2333860872 -0.0006956144 0.0119343041 1906145.6370979575 497823.8661539796 -61652.9593809076 135751.6324310045 -37004.7215597461 95071.5121221946
1403638562.59521 -1455.490010 5036.541552 -3224.327475 0.468555 0.340694 -0.813851 0.045054 0.0238294481 0.0555218426 0.0096827477 0.2319956428 0.0042641971 0.0121107146 1920571.3070111948 502195.1334638592 -62681.1755516530 137018.3667238177 -37281.4798498114 95793.5951710615
1403638562.64521 -1460.755059 5050.711259 -3239.864753 0.472537 0.345607 -0.808723 0.056850 0.0255784158 0.0585787116 0.0110836567 0.2299081736 0.0091124779 0.0124894584 1935085.5224004376 506596.8790042856 -63718.1348764879 138295.0886285562 -37559.5734428102 96519.9468495400
1403638562.69521 -1466.027775 5064.892553 -3255.450165 0.475784 0.350957 -0.803573 0.068766 0.0273492522 0.0613737491 0.0126609710 0.2275629759 0.0140232802 0.0130859735 1949688.1195919916 511028.9979305467 -64763.7552997968 139581.7699020074 -37838.9776246163 97250.5441579578
1403638562.74521 -1471.308085 5079.085424 -3271.083689 0.480218 0.356011 -0.797545 0.081047 0.0293603716 0.0643600836 0.0144688882 0.2246468350 0.0190358573 0.0139946560 1964379.4535999619 515491.6115171516 -65818.0415626455 140878.4609237699 -38119.6866215854 97985.3995572661
1403638562.79521 -1476.594864 5093.289493 -3286.764447 0.483667 0.362169 -0.791364 0.092964 0.0311680521 0.0667369406 0.0164738353 0.2216162604 0.0242559365 0.0152014292 1979158.6935858401 519984.0550183842 -66880.5171590460 142184.8950538655 -38401.5847972003 98724.4563403801
1403638562.84521 -1481.887943 5107.504508 -3302.492216 0.487321 0.368925 -0.784560 0.104295 0.0328003959 0.0686775640 0.0186543083 0.2183715372 0.0296225379 0.0167818198 1994025.6845382422 524506.2870228670 -67951.1619078892 143501.0763380178 -38684.6676354829 99467.7002138445
1403638562.89521 -1487.187198 5121.730187 -3318.266609 0.489845 0.376200 -0.777945 0.115437 0.0342868693 0.0701951595 0.0209177543 0.2149799683 0.0348960706 0.0186381316 2008980.2749292552 529058.2931034431 -69029.9747667442 144827.0221593892 -38968.9359246299 100215.1233959820
1403638562.94521 -1492.492821 5135.966526 -3334.087893 0.492247 0.383549 -0.771185 0.125925 0.0356019704 0.0713577464 0.0232105961 0.2114642031 0.0399847083 0.0207755726 2024023.0185533881 533640.3692641051 -70117.0869835693 146162.8565445070 -39254.4114572282 100966.7441307290
1403638562.99521 -1497.804605 5150.213806 -3349.955921 0.494552 0.390216 -0.764607 0.136110 0.0369437039 0.0724448219 0.0254733703 0.2077739340 0.0446040276 0.0230468398 2039154.3952827922 538252.5598470925 -71212.3867496121 147508.5816978392 -39541.0615758625 101722.5888880279
1403638563.04521 -1503.122538 5164.472107 -3365.870769 0.498134 0.394897 -0.757810 0.147119 0.0388682789 0.0741277896 0.0278487572 0.2034281734 0.0485689277 0.0253750248 2054374.9205078231 542895.0406597317 -72315.8878238316 148864.2630059199 -39828.8795152339 102482.6768638524
1403638563.09521 -1508.446318 5178.741280 -3381.832461 0.501339 0.397851 -0.751764 0.158827 0.0412994070 0.0761869853 0.0302164183 0.1987579211 0.0516908337 0.0275034227 2069684.7675642958 547567.7829456696 -73427.4903337458 150229.8832945906 -40117.8266898371 103246.9944129729
1403638563.14521 -1513.775515 5193.021089 -3397.841625 0.503628 0.403142 -0.745311 0.168365 0.0427180938 0.0769737436 0.0325037146 0.1946356856 0.0552769670 0.0300780968 2085084.8369992925 552270.9239773395 -74547.0522579551 151605.4473193400 -40407.8159420201 104015.5231977118
1403638563.19521 -1519.110314 5207.311865 -3413.898430 0.505413 0.409934 -0.738825 0.175072 0.0430413832 0.0766211774 0.0344679434 0.1913348161 0.0589954679 0.0329182150 2100575.9162800559 557004.7732741821 -75674.6493951174 152991.0720639793 -40698.8591502421 104788.3059197323
1403638563.24521 -1524.450714 5221.613633 -3430.002498 0.508527 0.415442 -0.732193 0.180833 0.0433213703 0.0763035542 0.0362646214 0.1881139598 0.0622234772 0.0357128205 2116158.0172238601 561769.3727731119 -76810.2963829242 154386.7958226688 -40990.9689703244 105565.3568753342
1403638563.29521 -1529.796342 5235.926553 -3446.153613 0.511244 0.421148 -0.726109 0.184470 0.0429306113 0.0753962174 0.0376369074 0.1856474994 0.0652016638 0.0384191118 2131831.4432466608 566564.6479092868 -77953.8018463129 155792.5704414587 -41284.0892597191 106346.6844003072
1403638563.34521 -1535.147288 5250.251066 -3462.352288 0.517493 0.424383 -0.719134 0.186942 0.0426646422 0.0748209674 0.0388670577 0.1831843318 0.0676164820 0.0409933405 2147597.4392509013 571390.9804495216 -79105.1830309628 157208.5126696324 -41578.1994529266 107132.3356883852
1403638563.39521 -1540.502921 5264.586966 -3478.598420 0.524504 0.428017 -0.711745 0.187393 0.0417125374 0.0736561814 0.0397700038 0.1812544171 0.0701073771 0.0437184584 2163456.2177435220 576248.2000617407 -80264.1660890350 158634.5246585182 -41873.2036203438 107922.2838310456
1403638563.44521 -1545.863036 5278.934644 -3494.890753 0.530741 0.428370 -0.706357 0.189399 0.0418100917 0.0736161863 0.0406110929 0.1793009575 0.0713448872 0.0454150958 2179407.1694702362 581135.9988575964 -81430.5798966483 160070.5175102448 -42169.1028718203 108716.5582163445
1403638563.49521 -1551.227280 5293.294353 -3511.230234 0.533574 0.430383 -0.702815 0.190056 0.0412240044 0.0728795465 0.0409797535 0.1783190178 0.0725719748 0.0468208814 2195451.8834570884 586054.6729010064 -82604.2433755458 161516.5273848807 -42465.7907326994 109515.1730212276
1403638563.54521 -1556.595472 5307.666934 -3527.618178 0.533207 0.433171 -0.701290 0.190382 0.0404341512 0.0719069993 0.0410326657 0.1779943947 0.0735692823 0.0477755901 2211592.9272537781 591004.7985877503 -83784.9809328714 162972.6640796249 -42763.1497697180 110318.1955618437
1403638563.59521 -1561.968079 5322.052895 -3544.055239 0.532577 0.434441 -0.700665 0.191547 0.0401850092 0.0715113184 0.0411232299 0.1776217263 0.0740308041 0.0482391731 2227831.8098966125 595987.0071567780 -84972.9888669600 164439.1571320510 -43061.2060403470 111125.6951941380
1403638563.64521 -1567.345372 5336.452276 -3560.541838 0.531450 0.434572 -0.700993 0.193176 0.0402991753 0.0715229052 0.0411878535 0.1773519891 0.0740395455 0.0482369055 2244169.5693010008 601001.7729987646 -86168.4260773866 165916.1870050952 -43359.9725410876 111937.7047768800
1403638563.69521 -1572.726840 5350.865451 -3577.077930 0.532099 0.432742 -0.701071 0.195204 0.0408919909 0.0721114645 0.0413545655 0.1768790466 0.0736278577 0.0479568494 2260606.8777275202 606049.0217691574 -87370.9834034420 167403.6761130392 -43659.3500687049 112754.2379794343
1403638563.74521 -1578.112790 5365.291441 -3593.663440 0.532522 0.431530 -0.701077 0.196706 0.0412241235 0.0724313187 0.0414333006 0.1765597201 0.0733712134 0.0477817538 2277143.1139277034 611128.9111384249 -88580.9878143702 168901.7662119122 -43959.4222416384 113575.2446453730
1403638563.79521 -1583.503387 5379.730594 -3610.298974 0.533280 0.429862 -0.701136 0.198089 0.0416148302 0.0728425166 0.0414829662 0.1762893199 0.0729925989 0.0474970254 2293779.6814448121 616241.9263821191 -89798.5033697396 170410.6170209841 -44260.1723326924 114400.7713836438
1403638563.84521 -1588.898686 5394.183144 -3626.984847 0.535590 0.428536 -0.700144 0.198238 0.0415835344 0.0729006041 0.0414395428 0.1761467161 0.0728848215 0.0475054223 2310517.5003321762 621388.3707417462 -91023.5489500907 171930.3316095324 -44561.5844476194 115230.8480315089
1403638563.89521 -1594.298531 5408.648978 -3643.720413 0.538485 0.426366 -0.699122 0.198680 0.0417983299 0.0732294228 0.0414489222 0.1758918498 0.0725842481 0.0473805731 2327356.3476060862 626568.1557852280 -92256.0579534129 173460.8974390158 -44863.6494661466 116065.4749746962
1403638563.94521 -1599.702518 5423.127506 -3660.505642 0.540374 0.425884 -0.698264 0.197600 0.0412710211 0.0728354627 0.0411731963 0.1762043741 0.0726391786 0.0474296280 2344295.9570399001 631781.1339663366 -93495.9259049363 175002.2659490490 -45166.3218146661 116904.5944019513
1403638563.99521 -1605.110163 5437.618519 -3677.339217 0.543189 0.424334 -0.697265 0.196743 0.0410148745 0.0727546324 0.0409502761 0.1763985627 0.0724659742 0.0473282620 2361335.1223186664 637026.7623856292 -94742.9060694201 176554.2628483540 -45469.5724340162 117748.1757835290
1403638564.04521 -1610.520943 5452.121360 -3694.219662 0.544752 0.422243 -0.697300 0.196796 0.0411327932 0.0730122468 0.0407678548 0.1765554786 0.0719756050 0.0468902209 2378471.9939946379 642304.3540352979 -95996.7965804779 178116.6846374691 -45773.3900723634 118596.1503701295
1403638564.09521 -1615.935047 5466.636077 -3711.147514 0.546532 0.420470 -0.697170 0.196117 0.0409892800 0.0730426653 0.0404758680 0.1769148957 0.0715797935 0.0465116870 2395707.5096325041 647614.3094130087 -97257.7166073898 179689.6811560899 -46077.7786279361 119448.5382140155
1403638564.14521 -1621.352245 5481.162304 -3728.122470 0.548388 0.419194 -0.696825 0.194890 0.0405981063 0.0728342052 0.0401138929 0.1774076150 0.0713333901 0.0462497923 2413041.5117824818 652956.5580351948 -98525.6013872721 181273.2373434684 -46382.7118014671 120305.3129786020
1403638564.19521 -1626.772494 5495.700204 -3745.145008 0.549861 0.419793 -0.696034 0.192261 0.0394624573 0.0718555004 0.0395590426 0.1782753277 0.0715925620 0.0463609251 2430474.9932889412 658331.3830257145 -99800.4220726151 182867.4362343878 -46688.1507450100 121166.4909186633
1403638564.24521 -1632.195951 5510.250320 -3762.215228 0.551169 0.420558 -0.695211 0.189801 0.0383535355 0.0708558460 0.0390318196 0.1790771308 0.0718946485 0.0465170504 2448008.9991491353 663739.1200218187 -101082.1851080735 184472.3907920185 -46994.0856549648 122032.1316814314
1403638564.29521 -1637.622586 5524.813407 -3779.334071 0.552917 0.420922 -0.694298 0.187240 0.0373102498 0.0699305272 0.0384911564 0.1798850477 0.0721059447 0.0466070950 2465645.7224666872 669180.3323371814 -102370.7791972064 186088.2394675888 -47300.4313968524 122902.3016918732
1403638564.34521 -1643.053021 5539.389568 -3796.502936 0.554207 0.422182 -0.693190 0.184676 0.0361079008 0.0687545054 0.0379603273 0.1806443800 0.0725637620 0.0469113189 2483387.1647111112 674655.9652373601 -103666.5801979400 187715.3388516065 -47607.2306030260 123777.0501107708
1403638564.39521 -1648.486699 5553.979193 -3813.721056 0.556988 0.421595 -0.691753 0.183027 0.0354896382 0.0682487264 0.0376280129 0.1810190564 0.0726607156 0.0470196746 2501233.4491302455 680165.7405529318 -104969.1967118327 189353.5473538965 -47914.3814743914 124656.3918603299
1403638564.44521 -1653.923594 5568.582339 -3830.989090 0.558410 0.422723 -0.690624 0.180340 0.0343100017 0.0670640604 0.0370627960 0.1818091590 0.0730707251 0.0472792553 2519185.7278226446 685710.0223112330 -106278.6307804470 191002.9788617499 -48221.8432475781 125540.3367931513
1403638564.49521 -1659.363359 5583.199093 -3848.306116 0.560432 0.421920 -0.689499 0.180251 0.0341327890 0.0669465880 0.0369773423 0.1817562983 0.0731074213 0.0473831174 2537243.4922433533 691288.4865309682 -107594.6522826903 192663.5179960617 -48529.5748070830 126428.8813558402
1403638564.54521 -1664.805562 5597.829915 -3865.671696 0.560814 0.420921 -0.689723 0.180544 0.0341133908 0.0669818914 0.0368385085 0.1819105907 0.0728544979 0.0471224112 2555407.1438460490 696900.9829236028 -108916.9257556856 194335.0678636998 -48837.4815721446 127322.0455924860
1403638564.59521 -1670.250447 5612.473808 -3883.085327 0.561907 0.418323 -0.689828 0.182769 0.0348621384 0.0678537680 0.0370693356 0.1814028849 0.0723124851 0.0467538665 2573675.4593270575 702547.4472910013 -110245.7555023729 196017.7037948127 -49145.6652597231 128219.7716873702
