# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1580572456.85816 62.140775 -547.586223 4.539789 0.180279 -0.982789 0.022595 0.033401 0.0000144204 -0.0000018636 -0.0000361248 0.0000107358 0.0000133971 0.0005218319 209.3131616792 -40.4340747269 15.8554882916 163.2147201565 -26.9951702412 64.4510235086
1580572456.97453 61.869727 -547.314146 4.555426 0.169226 -0.984850 0.020935 0.031538 0.0000141235 -0.0000017664 -0.0000338879 0.0000107833 0.0000124457 0.0005229119 209.0973225631 -40.4717399442 15.8870473008 163.0679302282 -26.9716164477 64.6196970007
1580572457.08738 61.599807 -547.044585 4.574187 0.158635 -0.986749 0.018059 0.028898 0.0000137289 -0.0000015832 -0.0000306980 0.0000107810 0.0000103238 0.0005241155 208.8814568635 -40.5083391925 15.9173286120 162.9220878885 -26.9470918556 64.7835758204
1580572457.20096 61.321549 -546.757193 4.599181 0.148454 -0.988471 0.015826 0.025219 0.0000132794 -0.0000014475 -0.0000265922 0.0000108194 0.0000089317 0.0005253395 208.6526235125 -40.5453644248 15.9474519345 162.7717611025 -26.9204412608 64.9485979032
1580572457.31772 61.030425 -546.440943 4.626187 0.138892 -0.989910 0.016931 0.022386 0.0000130224 -0.0000014988 -0.0000238342 0.0000109773 0.0000107210 0.0005262759 208.4036075004 -40.5833715766 15.9780770279 162.6139233382 -26.8909586833 65.1182234981
1580572457.43261 60.740223 -546.107468 4.645283 0.130793 -0.990917 0.021356 0.022826 0.0000131356 -0.0000017562 -0.0000248236 0.0000112959 0.0000153728 0.0005266702 208.1444885284 -40.6205838203 16.0079202796 162.4558549735 -26.8599507641 65.2851084579
1580572457.54326 60.466745 -545.795663 4.659841 0.122621 -0.991918 0.018439 0.026898 0.0000135370 -0.0000016949 -0.0000285466 0.0000112002 0.0000120513 0.0005271621 207.8960208771 -40.6530601438 16.0367028704 162.3014537543 -26.8290495553 65.4465063815
1580572457.65484 60.188021 -545.489124 4.677785 0.115282 -0.992750 0.011709 0.031958 0.0000140740 -0.0000013385 -0.0000329005 0.0000110391 0.0000047246 0.0005275922 207.6455987019 -40.6844885231 16.0655801768 162.1427832388 -26.7966020129 65.6098782839
1580572457.76965 59.881297 -545.145773 4.699363 0.108559 -0.993536 0.010682 0.031422 0.0000140136 -0.0000012907 -0.0000322605 0.0000111023 0.0000039456 0.0005284212 207.3708902269 -40.7204338927 16.0946549732 161.9755237548 -26.7607325260 65.7777606979
1580572457.88875 59.545325 -544.754736 4.721657 0.101398 -0.994277 0.016730 0.029176 0.0000138326 -0.0000016811 -0.0000305965 0.0000113721 0.0000106514 0.0005291984 207.0655044999 -40.7608990841 16.1241914445 161.7981488596 -26.7208226549 65.9515801832
1580572458.00050 59.222670 -544.379253 4.739306 0.094755 -0.994910 0.020880 0.027204 0.0000136622 -0.0000019138 -0.0000289378 0.0000116822 0.0000153391 0.0005298744 206.7714856458 -40.7990389755 16.1516239150 161.6288462416 -26.6816180170 66.1149166327
1580572458.11079 58.902753 -544.025348 4.759800 0.088018 -0.995604 0.016915 0.027198 0.0000136344 -0.0000016905 -0.0000285307 0.0000115543 0.0000114317 0.0005308377 206.4857524553 -40.8347137450 16.1786582971 161.4590538427 -26.6418596450 66.2769544039
1580572458.22781 58.557025 -543.651681 4.786691 0.081969 -0.996216 0.010209 0.027038 0.0000135774 -0.0000013142 -0.0000277954 0.0000114180 0.0000046606 0.0005318908 206.1796511729 -40.8719453919 16.2071324107 161.2756863308 -26.5980223358 66.4493817484
1580572458.33920 58.219032 -543.266664 4.809883 0.076543 -0.996615 0.010308 0.028163 0.0000137327 -0.0000013354 -0.0000289880 0.0000114900 0.0000048163 0.0005324850 205.8710361836 -40.9084179788 16.2338532346 161.0982808529 -26.5539826235 66.6133000539
1580572458.45048 57.872133 -542.857542 4.829470 0.070751 -0.996947 0.014877 0.029501 0.0000139554 -0.0000016376 -0.0000307157 0.0000116949 0.0000096334 0.0005328812 205.5479903400 -40.9458888591 16.2601847342 160.9183666118 -26.5078397677 66.7769111208
1580572458.56390 57.511399 -542.440764 4.848930 0.065885 -0.997231 0.016552 0.030255 0.0000140905 -0.0000017655 -0.0000316054 0.0000118374 0.0000114727 0.0005334468 205.2155074690 -40.9838278820 16.2868257620 160.7322344348 -26.4592066094 66.9441327759
1580572458.67953 57.135424 -542.018759 4.872428 0.061637 -0.997533 0.015250 0.029937 0.0000140719 -0.0000016828 -0.0000311920 0.0000118536 0.0000102720 0.0005343129 204.8743340778 -41.0222648607 16.3137873138 160.5394188218 -26.4079611201 67.1151598421
1580572458.79261 56.760396 -541.599175 4.897456 0.057089 -0.997875 0.013417 0.028408 0.0000139037 -0.0000015530 -0.0000294967 0.0000118597 0.0000085946 0.0005353235 204.5340330987 -41.0597283515 16.3399362727 160.3480331695 -26.3560039239 67.2827248154
1580572458.90450 56.384969 -541.171653 4.921419 0.052877 -0.998142 0.012738 0.027465 0.0000138225 -0.0000015054 -0.0000284840 0.0000119081 0.0000080634 0.0005362000 204.1883121876 -41.0961907263 16.3656346374 160.1562331978 -26.3027214059 67.4487115474
1580572459.01936 55.996132 -540.718957 4.944177 0.048792 -0.998322 0.013675 0.028041 0.0000139290 -0.0000015727 -0.0000291412 0.0000120097 0.0000091313 0.0005368619 203.8237194766 -41.1327791116 16.3918531616 159.9570030707 -26.2460846424 67.6192515260
1580572459.13215 55.609266 -540.265890 4.965242 0.044631 -0.998493 0.014498 0.028459 0.0000140161 -0.0000016331 -0.0000296201 0.0000121114 0.0000100961 0.0005375316 203.4585659183 -41.1681010128 16.4174468708 159.7589823912 -26.1886409846 67.7869990848
1580572459.24579 55.213776 -539.804512 4.986266 0.040650 -0.998690 0.013736 0.027894 0.0000139813 -0.0000015819 -0.0000290011 0.0000121533 0.0000094401 0.0005383936 203.0852546884 -41.2031120906 16.4430943209 159.5570620586 -26.1289945545 67.9563697040
1580572459.35982 54.812959 -539.332412 5.008130 0.036663 -0.998855 0.013472 0.027640 0.0000139870 -0.0000015655 -0.0000287312 0.0000122148 0.0000092885 0.0005392027 202.7032379545 -41.2373081064 16.4687125900 159.3521072160 -26.0672590244 68.1266008860
1580572459.47347 54.411292 -538.850139 5.029894 0.032712 -0.999002 0.013892 0.027057 0.0000139590 -0.0000015825 -0.0000281375 0.0000123030 0.0000098692 0.0005400203 202.3139600618 -41.2701129204 16.4941537118 159.1457021519 -26.0038185681 68.2964639364
1580572459.60364 53.951689 -538.286501 5.055538 0.028662 -0.999128 0.014413 0.026711 0.0000139669 -0.0000016072 -0.0000277947 0.0000124048 0.0000105478 0.0005409214 201.8591352279 -41.3052606602 16.5232714231 158.9068373389 -25.9289034543 68.4913698692
1580572459.71413 53.562922 -537.802239 5.075969 0.025762 -0.999212 0.014377 0.026547 0.0000139900 -0.0000016021 -0.0000276281 0.0000124692 0.0000105978 0.0005416965 201.4674030376 -41.3327738937 16.5480133321 158.7022360045 -25.8635442179 68.6571775417
1580572459.82549 53.172447 -537.309193 5.095903 0.023079 -0.999277 0.013915 0.026824 0.0000140634 -0.0000015812 -0.0000279201 0.0000125153 0.0000101777 0.0005424512 201.0675710244 -41.3582953016 16.5729870918 158.4943367720 -25.7960239254 68.8246445550
1580572459.94069 52.769461 -536.792224 5.116459 0.020768 -0.999343 0.013637 0.026374 0.0000140615 -0.0000015558 -0.0000274529 0.0000125707 0.0000099612 0.0005433070 200.6479008457 -41.3824906433 16.5988544678 158.2774773388 -25.7243713824 68.9982328947
1580572460.05417 52.375042 -536.274086 5.138024 0.019056 -0.999391 0.014258 0.025527 0.0000140227 -0.0000015706 -0.0000265831 0.0000126606 0.0000106930 0.0005441569 200.2275758637 -41.4037773683 16.6243922781 158.0621603409 -25.6519491787 69.1695127482
1580572460.16684 51.986466 -535.754922 5.157969 0.018059 -0.999405 0.015164 0.025178 0.0000140432 -0.0000016076 -0.0000262471 0.0000127621 0.0000116959 0.0005449353 199.8054827124 -41.4222299728 16.6498469642 157.8469079623 -25.5783601257 69.3399620400
1580572460.27730 51.609915 -535.246255 5.178179 0.017794 -0.999414 0.015016 0.025075 0.0000140914 -0.0000015926 -0.0000261589 0.0000128122 0.0000115530 0.0005457254 199.3893354773 -41.4372307078 16.6749585604 157.6344874686 -25.5046877964 69.5075617395
1580572460.38986 51.230456 -534.726458 5.198493 0.017963 -0.999410 0.014556 0.025388 0.0000141877 -0.0000015693 -0.0000265128 0.0000128484 0.0000110568 0.0005465044 198.9621898919 -41.4494947112 16.7006978205 157.4167238693 -25.4280259718 69.6787900742
1580572460.50736 50.837466 -534.179465 5.219387 0.018270 -0.999406 0.014493 0.025359 0.0000142537 -0.0000015592 -0.0000265111 0.0000129064 0.0000109881 0.0005473386 198.5117203502 -41.4594397458 16.7277007553 157.1879752357 -25.3461909338 69.8579635170
1580572460.62068 50.462948 -533.648801 5.240102 0.018742 -0.999393 0.014452 0.025559 0.0000143441 -0.0000015549 -0.0000267542 0.0000129639 0.0000109336 0.0005481215 198.0734154876 -41.4658838958 16.7539136349 156.9660758002 -25.2655420212 70.0312079862
1580572460.73022 50.103966 -533.131695 5.260262 0.019586 -0.999382 0.014872 0.025112 0.0000143677 -0.0000015612 -0.0000263165 0.0000130403 0.0000113782 0.0005489276 197.6456558077 -41.4694832797 16.7793922115 156.7504109562 -25.1859310323 70.1990547263
1580572460.84214 49.741713 -532.601770 5.281233 0.020582 -0.999361 0.015178 0.024976 0.0000144282 -0.0000015674 -0.0000262106 0.0000131141 0.0000116909 0.0005497259 197.2057534187 -41.4700947893 16.8056150768 156.5289919058 -25.1029809827 70.3710013637
1580572460.96078 49.364056 -532.039958 5.304267 0.021765 -0.999322 0.014771 0.025755 0.0000145915 -0.0000015547 -0.0000270748 0.0000131590 0.0000112093 0.0005505135 196.7371414465 -41.4670041992 16.8336660091 156.2932069604 -25.0133140435 70.5538200810
1580572461.07252 49.012930 -531.508661 5.326547 0.022888 -0.999304 0.014294 0.025750 0.0000146681 -0.0000015210 -0.0000270942 0.0000132007 0.0000106728 0.0005513403 196.2927562463 -41.4609655530 16.8602939090 156.0701598364 -24.9271628047 70.7264574803
1580572461.18521 48.662997 -530.968602 5.346789 0.024000 -0.999268 0.014533 0.026003 0.0000147767 -0.0000015318 -0.0000274062 0.0000132759 0.0000108993 0.0005521163 195.8407910636 -41.4519632728 16.8873469808 155.8444167405 -24.8385767501 70.9009773787
1580572461.29589 48.323261 -530.436637 5.367116 0.025121 -0.999242 0.014510 0.025954 0.0000148522 -0.0000015220 -0.0000273867 0.0000133407 0.0000108526 0.0005529257 195.3943942087 -41.4402127155 16.9141312597 155.6218811818 -24.7499300345 71.0728408760
1580572461.40703 47.986887 -529.900209 5.389107 0.026252 -0.999215 0.014388 0.025938 0.0000149332 -0.0000015074 -0.0000274020 0.0000134033 0.0000106975 0.0005537425 194.9433576870 -41.4253143597 16.9412611926 155.3976483369 -24.6592475295 71.2458669108
1580572461.52641 47.629829 -529.320714 5.412452 0.027346 -0.999203 0.014581 0.025166 0.0000149408 -0.0000014945 -0.0000266100 0.0000134881 0.0000109086 0.0005546891 194.4556108251 -41.4061752336 16.9706444292 155.1560884409 -24.5599794800 71.4321753697
1580572461.63883 47.298361 -528.773649 5.432790 0.028370 -0.999192 0.014306 0.024628 0.0000149703 -0.0000014617 -0.0000260546 0.0000135501 0.0000106090 0.0005555834 193.9941081836 -41.3849763954 16.9985824915 154.9280666494 -24.4647742257 71.6081414804
1580572461.75471 46.962216 -528.205866 5.453318 0.029275 -0.999162 0.014417 0.024721 0.0000150712 -0.0000014620 -0.0000261919 0.0000136328 0.0000107091 0.0005564231 193.5151243094 -41.3598033358 17.0276518693 154.6925767243 -24.3648347249 71.7899467279
1580572461.87105 46.629251 -527.631582 5.474074 0.029929 -0.999160 0.014698 0.023810 0.0000150701 -0.0000014513 -0.0000252438 0.0000137279 0.0000110368 0.0005573637 193.0308299459 -41.3313894536 17.0571068847 154.4556882266 -24.2626157366 71.9729163493
1580572461.98596 46.306869 -527.061218 5.494185 0.030688 -0.999157 0.014825 0.022880 0.0000150714 -0.0000014314 -0.0000242702 0.0000138169 0.0000111972 0.0005583027 192.5497138280 -41.2997435527 17.0865171432 154.2214279401 -24.1598403728 72.1541132611
1580572462.09727 46.002200 -526.505487 5.513550 0.031129 -0.999129 0.014867 0.023476 0.0000152207 -0.0000014396 -0.0000249470 0.0000139005 0.0000112160 0.0005590736 192.0810368772 -41.2653786053 17.1153327184 153.9943931587 -24.0585796523 72.3300521733
1580572462.20968 45.700555 -525.939066 5.533061 0.030925 -0.999124 0.015086 0.023817 0.0000153460 -0.0000014528 -0.0000253500 0.0000139980 0.0000114532 0.0005598710 191.6042791794 -41.2273654741 17.1447333956 153.7650022847 -23.9545421244 72.5081134833
1580572462.32042 45.408958 -525.376318 5.551585 0.030544 -0.999146 0.014871 0.023517 0.0000154047 -0.0000014306 -0.0000250392 0.0000140779 0.0000112452 0.0005607438 191.1314902165 -41.1867488541 17.1739976680 153.5389911458 -23.8503066065 72.6839266515
1580572462.43690 45.109795 -524.779035 5.571682 0.030238 -0.999130 0.015553 0.024133 0.0000155656 -0.0000014738 -0.0000257563 0.0000142037 0.0000119822 0.0005615276 190.6308212181 -41.1402681205 17.2051289575 153.3013552250 -23.7388017789 72.8692430213
1580572462.55318 44.817521 -524.177115 5.591510 0.029997 -0.999122 0.016250 0.024323 0.0000156854 -0.0000015095 -0.0000260101 0.0000143342 0.0000127523 0.0005623528 190.1275998106 -41.0903405303 17.2365545558 153.0642739133 -23.6255569849 73.0546591986
1580572462.66425 44.543850 -523.599404 5.609939 0.029699 -0.999146 0.016288 0.023667 0.0000157130 -0.0000014908 -0.0000253163 0.0000144311 0.0000128317 0.0005632623 189.6450086266 -41.0394151945 17.2669131444 152.8380317906 -23.5156297218 73.2322272540
1580572462.77608 44.276026 -523.013451 5.628502 0.029595 -0.999141 0.016657 0.023764 0.0000158219 -0.0000015068 -0.0000254589 0.0000145455 0.0000132443 0.0005640865 189.1566039585 -40.9844546207 17.2978492842 152.6106186066 -23.4032021462 73.4114103744
1580572462.89903 43.990105 -522.364866 5.649579 0.029347 -0.999142 0.016837 0.023907 0.0000159459 -0.0000015141 -0.0000256471 0.0000146621 0.0000134514 0.0005650050 188.6170996110 -40.9198285649 17.3322983924 152.3610826265 -23.2775599060 73.6088981831
1580572463.01544 43.726772 -521.744614 5.669700 0.029335 -0.999141 0.017282 0.023635 0.0000160253 -0.0000015244 -0.0000253884 0.0000147892 0.0000139599 0.0005659032 188.1031128867 -40.8548398290 17.3653184243 152.1254010886 -23.1565929476 73.7962912403
1580572463.13184 43.471612 -521.121597 5.688693 0.029581 -0.999126 0.017701 0.023621 0.0000161338 -0.0000015394 -0.0000254139 0.0000149160 0.0000144254 0.0005667799 187.5876731216 -40.7858938824 17.3987700371 151.8904825120 -23.0337638932 73.9841618050
1580572463.24782 43.225509 -520.500086 5.707348 0.029991 -0.999133 0.016948 0.023366 0.0000162168 -0.0000014874 -0.0000251415 0.0000149778 0.0000136006 0.0005677505 187.0736511843 -40.7132076503 17.4325522893 151.6572334509 -22.9095465423 74.1718877897
1580572463.35810 43.002456 -519.901129 5.726350 0.030364 -0.999125 0.017969 0.022438 0.0000162352 -0.0000015077 -0.0000241764 0.0000151379 0.0000147644 0.0005686392 186.5812120180 -40.6397254467 17.4651139537 151.4363502355 -22.7895932757 74.3507000856
1580572463.46876 42.792355 -519.295269 5.746801 0.030895 -0.999086 0.018837 0.022764 0.0000163794 -0.0000015539 -0.0000245937 0.0000152921 0.0000157106 0.0005694186 186.0849886258 -40.5610076181 17.4982770236 151.2158313806 -22.6675363211 74.5304608854
1580572463.57933 42.597323 -518.689195 5.765846 0.031111 -0.999103 0.018765 0.021752 0.0000163919 -0.0000015143 -0.0000234980 0.0000153947 0.0000156733 0.0005703873 185.5890978149 -40.4770564922 17.5319498795 150.9968181567 -22.5439941733 74.7105521298
1580572463.69192 42.415800 -518.071377 5.782931 0.031233 -0.999128 0.017419 0.021558 0.0000164832 -0.0000014387 -0.0000232662 0.0000154236 0.0000141907 0.0005713773 185.0842529997 -40.3857663536 17.5668127430 150.7753769054 -22.4166027471 74.8944020044
1580572463.80308 42.250672 -517.458276 5.797915 0.031168 -0.999157 0.015740 0.021585 0.0000165939 -0.0000013543 -0.0000232675 0.0000154446 0.0000123291 0.0005723487 184.5849149822 -40.2905763783 17.6017514787 150.5582847743 -22.2891577605 75.0763259009
1580572463.92031 42.091683 -516.799388 5.816819 0.030910 -0.999149 0.016550 0.021746 0.0000167311 -0.0000013912 -0.0000234958 0.0000156047 0.0000132392 0.0005732216 184.0533001683 -40.1848322062 17.6391199499 150.3309070264 -22.1527058429 75.2683833501
1580572464.03337 41.952662 -516.151044 5.837874 0.029724 -0.999159 0.019090 0.020814 0.0000167654 -0.0000014805 -0.0000225478 0.0000158764 0.0000161428 0.0005740510 183.5354524812 -40.0777597606 17.6756628227 150.1132402026 -22.0190916050 75.4537865296
1580572464.14548 41.828639 -515.505715 5.855508 0.028808 -0.999186 0.020222 0.019707 0.0000167856 -0.0000014911 -0.0000213579 0.0000160749 0.0000174764 0.0005749647 183.0217956484 -39.9665869622 17.7124357404 149.8993086257 -21.8849182488 75.6380738755
1580572464.25895 41.720732 -514.853904 5.870331 0.028083 -0.999219 0.019707 0.019588 0.0000168928 -0.0000014599 -0.0000212247 0.0000161617 0.0000169294 0.0005759233 182.5035836634 -39.8481260051 17.7502714028 149.6849489567 -21.7475262072 75.8251208276
1580572464.37116 41.631880 -514.208846 5.884808 0.027260 -0.999275 0.017743 0.019791 0.0000170241 -0.0000013760 -0.0000214116 0.0000161593 0.0000147461 0.0005769408 181.9920159909 -39.7250059090 17.7883002629 149.4751326407 -21.6100120960 76.0105573404
1580572464.48564 41.558743 -513.542103 5.900900 0.026574 -0.999292 0.017166 0.020366 0.0000171959 -0.0000013615 -0.0000220577 0.0000162509 0.0000141016 0.0005778535 181.4674677837 -39.5935908440 17.8276736824 149.2633344719 -21.4678422126 76.1999992653
1580572464.60375 41.499453 -512.844044 5.920229 0.025932 -0.999294 0.017946 0.020395 0.0000173293 -0.0000013923 -0.0000221299 0.0000164277 0.0000149998 0.0005787642 180.9231184670 -39.4523699155 17.8688838345 149.0471707166 -21.3190848644 76.3957439396
1580572464.71510 41.457678 -512.179727 5.937939 0.025266 -0.999301 0.019083 0.019865 0.0000174083 -0.0000014222 -0.0000215796 0.0000166258 0.0000163198 0.0005796448 180.4087085563 -39.3142316426 17.9082747497 148.8458170332 -21.1770254139 76.5806056952
1580572464.82864 41.430874 -511.500200 5.952813 0.024624 -0.999297 0.019408 0.020566 0.0000175977 -0.0000014541 -0.0000223928 0.0000167759 0.0000166867 0.0005804925 179.8849478311 -39.1679550882 17.9490271119 148.6431827590 -21.0304608032 76.7695631178
1580572464.94295 41.419158 -510.814957 5.968044 0.024092 -0.999296 0.018984 0.021612 0.0000178232 -0.0000014624 -0.0000235805 0.0000168781 0.0000161967 0.0005813669 179.3589990306 -39.0153090258 17.9906526714 148.4419195171 -20.8811444561 76.9602615086
1580572465.06294 41.420875 -510.089209 5.984875 0.023551 -0.999304 0.019019 0.021795 0.0000179791 -0.0000014645 -0.0000238077 0.0000170203 0.0000162534 0.0005823383 178.8061379657 -38.8498781829 18.0349483058 148.2336097390 -20.7223392430 77.1608574305
1580572465.17777 41.436208 -509.389133 6.000992 0.023112 -0.999317 0.019217 0.021493 0.0000180856 -0.0000014593 -0.0000234917 0.0000171695 0.0000165070 0.0005833048 178.2768181982 -38.6865606393 18.0779155474 148.0373105585 -20.5684252163 77.3532098265
1580572465.29170 41.465437 -508.690871 6.016915 0.022643 -0.999328 0.019373 0.021324 0.0000182053 -0.0000014561 -0.0000233238 0.0000173166 0.0000167085 0.0005842577 177.7523117193 -38.5194829337 18.1211276895 147.8456587921 -20.4138711195 77.5444807383
1580572465.40433 41.507554 -507.997334 6.032523 0.022226 -0.999342 0.019110 0.021373 0.0000183449 -0.0000014401 -0.0000233941 0.0000174356 0.0000164285 0.0005852118 177.2347526820 -38.3494934229 18.1644146771 147.6593625189 -20.2592704676 77.7339986599
1580572465.51582 41.561265 -507.308246 6.048039 0.021878 -0.999358 0.018413 0.021568 0.0000184980 -0.0000014077 -0.0000236212 0.0000175270 0.0000156475 0.0005861746 176.7237786967 -38.1766996867 18.2078170648 147.4781464349 -20.1044488871 77.9220488499
1580572465.62841 41.626317 -506.607730 6.064332 0.021525 -0.999366 0.018118 0.021808 0.0000186594 -0.0000013954 -0.0000239095 0.0000176479 0.0000153223 0.0005871184 176.2083923284 -37.9979867050 18.2521792074 147.2984689322 -19.9462530917 78.1123335404
1580572465.74317 41.702087 -505.886738 6.080879 0.021201 -0.999362 0.018600 0.021915 0.0000188145 -0.0000014167 -0.0000240645 0.0000178218 0.0000158854 0.0005880465 175.6828904985 -37.8118695181 18.2979285493 147.1188410660 -19.7830130805 78.3066771977
1580572465.85808 41.786218 -505.160340 6.096853 0.020840 -0.999367 0.019134 0.021561 0.0000189272 -0.0000014261 -0.0000236937 0.0000180031 0.0000165233 0.0005890184 175.1578761671 -37.6217894441 18.3442716276 146.9426841810 -19.6175970639 78.5017190106
1580572465.97078 41.878115 -504.445893 6.111850 0.020558 -0.999371 0.019097 0.021675 0.0000190829 -0.0000014227 -0.0000238461 0.0000181453 0.0000164945 0.0005899692 174.6452903792 -37.4314163085 18.3902725431 146.7737214030 -19.4535097217 78.6934945211
1580572466.08788 41.983003 -503.699716 6.127738 0.020246 -0.999379 0.019058 0.021631 0.0000192309 -0.0000014138 -0.0000238177 0.0000182952 0.0000164684 0.0005909763 174.1145246987 -37.2295772422 18.4386428831 146.6022607388 -19.2810131287 78.8932332356
1580572466.19920 42.092617 -502.986669 6.143826 0.019918 -0.999387 0.018891 0.021748 0.0000193883 -0.0000014042 -0.0000239701 0.0000184309 0.0000162910 0.0005919310 173.6118033885 -37.0336541745 18.4851855341 146.4433014545 -19.1151306348 79.0835610543
1580572466.31215 42.213668 -502.259409 6.160350 0.019750 -0.999394 0.018693 0.021724 0.0000195366 -0.0000013883 -0.0000239629 0.0000185682 0.0000160783 0.0005929186 173.1037064569 -36.8308574495 18.5329677606 146.2862190805 -18.9449287218 79.2771235900
1580572466.42423 42.344531 -501.533169 6.176488 0.019479 -0.999392 0.018807 0.021978 0.0000197126 -0.0000013964 -0.0000242792 0.0000187264 0.0000162187 0.0005938549 172.6013351406 -36.6254764359 18.5809385876 146.1347579678 -18.7741742544 79.4695883180
1580572466.53725 42.487365 -500.796349 6.192559 0.019179 -0.999387 0.019042 0.022263 0.0000198952 -0.0000014118 -0.0000246345 0.0000188958 0.0000164992 0.0005947913 172.0967856759 -36.4141617947 18.6298841004 145.9866173954 -18.6000857030 79.6640965556
1580572466.64997 42.640939 -500.058979 6.208652 0.018922 -0.999400 0.018867 0.022059 0.0000200306 -0.0000013912 -0.0000244199 0.0000190403 0.0000163194 0.0005958037 171.5966554721 -36.1991151274 18.6792855907 145.8436334348 -18.4245899937 79.8585640839
1580572466.76541 42.811164 -499.299531 6.225032 0.018691 -0.999405 0.018928 0.021955 0.0000201821 -0.0000013853 -0.0000243255 0.0000192056 0.0000164083 0.0005968178 171.0871119986 -35.9741845958 18.7304866454 145.7023791918 -18.2429319439 80.0581372922
1580572466.88350 42.999662 -498.517312 6.241308 0.018480 -0.999411 0.019191 0.021626 0.0000203179 -0.0000013818 -0.0000239744 0.0000193903 0.0000167358 0.0005978666 170.5684745130 -35.7390173671 18.7835059661 145.5635276233 -18.0550736221 80.2627102559
1580572466.99456 43.194472 -497.777967 6.256144 0.018203 -0.999417 0.019371 0.021434 0.0000204587 -0.0000013788 -0.0000237782 0.0000195618 0.0000169651 0.0005988495 170.0838294370 -35.5122153014 18.8340062935 145.4384846080 -17.8765875872 80.4555017155
1580572467.10601 43.408594 -497.033918 6.271172 0.018033 -0.999425 0.019062 0.021490 0.0000206251 -0.0000013603 -0.0000238608 0.0000197020 0.0000166205 0.0005998497 169.6013616719 -35.2787940197 18.8853168602 145.3186403515 -17.6957659912 80.6493553425
1580572467.22138 43.650118 -496.259796 6.287294 0.017886 -0.999434 0.018745 0.021457 0.0000207908 -0.0000013381 -0.0000238423 0.0000198496 0.0000162665 0.0006008968 169.1054547271 -35.0309913753 18.9390980893 145.2007032889 -17.5067321481 80.8504092914
1580572467.33366 43.905848 -495.501961 6.302369 0.017946 -0.999438 0.018662 0.021309 0.0000209440 -0.0000013235 -0.0000236955 0.0000200095 0.0000161819 0.0006019152 168.6262068714 -34.7835626216 18.9920894117 145.0921744152 -17.3209652053 81.0464331840
1580572467.45196 44.197593 -494.699982 6.317759 0.018417 -0.999431 0.018684 0.021213 0.0000211149 -0.0000013147 -0.0000236172 0.0000201856 0.0000162106 0.0006029793 168.1256266219 -34.5161472313 19.0486127021 144.9847270902 -17.1233576922 81.2533548808
1580572467.56294 44.492317 -493.944164 6.332480 0.018896 -0.999423 0.018688 0.021146 0.0000212795 -0.0000013063 -0.0000235691 0.0000203517 0.0000162165 0.0006039801 167.6602003808 -34.2589780769 19.1022800624 144.8905574810 -16.9362182359 81.4478209729
1580572467.67548 44.811616 -493.174284 6.347012 0.019299 -0.999410 0.018661 0.021414 0.0000214800 -0.0000013070 -0.0000239122 0.0000205200 0.0000161786 0.0006049692 167.1925475889 -33.9920475713 19.1573317078 144.8018131291 -16.7446906434 81.6453952540
1580572467.79011 45.152229 -492.386978 6.361630 0.019934 -0.999384 0.018503 0.022193 0.0000217369 -0.0000013165 -0.0000248525 0.0000206837 0.0000159695 0.0006059397 166.7210784085 -33.7150654249 19.2140129452 144.7183922094 -16.5477300438 81.8470719452
1580572467.90155 45.493497 -491.618332 6.376268 0.020555 -0.999368 0.018281 0.022511 0.0000219466 -0.0000013082 -0.0000252535 0.0000208414 0.0000156966 0.0006069326 166.2675364566 -33.4418871176 19.2696757773 144.6440307616 -16.3543565231 82.0435981798
1580572468.01577 45.853112 -490.826756 6.391526 0.021113 -0.999354 0.018049 0.022799 0.0000221600 -0.0000012980 -0.0000256192 0.0000210055 0.0000154132 0.0006079573 165.8076192256 -33.1580228059 19.3272974092 144.5748924028 -16.1541969189 82.2455069434
1580572468.12996 46.222307 -490.031534 6.406582 0.021749 -0.999339 0.017910 0.022952 0.0000223624 -0.0000012882 -0.0000258303 0.0000211775 0.0000152395 0.0006089927 165.3530379863 -32.8704285644 19.3854685169 144.5131584891 -15.9521353163 82.4478136624
1580572468.24581 46.606227 -489.220212 6.421772 0.022209 -0.999331 0.017919 0.022867 0.0000225447 -0.0000012794 -0.0000257634 0.0000213646 0.0000152524 0.0006100619 164.8971206299 -32.5748505738 19.4450719398 144.4582529686 -15.7450779655 82.6535607552
1580572468.35838 46.988362 -488.427429 6.436585 0.022590 -0.999319 0.018135 0.022846 0.0000227305 -0.0000012835 -0.0000257747 0.0000215615 0.0000155081 0.0006110852 164.4594021977 -32.2839756204 19.5035542335 144.4125735860 -15.5419008816 82.8539545996
1580572468.47384 47.389661 -487.610731 6.451747 0.022948 -0.999304 0.018292 0.023028 0.0000229442 -0.0000012906 -0.0000260257 0.0000217616 0.0000156900 0.0006121215 164.0165267450 -31.9818989202 19.5641120272 144.3738141577 -15.3315262117 83.0599640976
1580572468.58524 47.785540 -486.819284 6.466261 0.023203 -0.999297 0.018325 0.023052 0.0000231361 -0.0000012868 -0.0000260851 0.0000219499 0.0000157318 0.0006131484 163.5952374331 -31.6868722132 19.6231061442 144.3443759760 -15.1265908875 83.2592425961
