# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1580572467.31266 -623.340169 -31.863356 -458.080211 -0.703779 -0.709839 -0.009432 0.027105 0.0000160834 0.0000051560 -0.0000113609 0.0000150629 0.0000017475 0.0002169293 239.3623379960 19.5834892354 77.4364164983 73.9679599067 -42.6260973699 571.1814998834
1580572467.43096 -622.818421 -32.779344 -458.989356 -0.703498 -0.710122 -0.009381 0.027021 0.0000162009 0.0000051852 -0.0000113662 0.0000152787 0.0000017324 0.0002179871 239.3060015412 19.3691463963 77.5762946782 74.2558484626 -42.7952151626 573.1899816826
1580572467.54194 -622.327677 -33.661769 -459.842904 -0.703134 -0.710486 -0.009278 0.026954 0.0000163086 0.0000052116 -0.0000113587 0.0000154866 0.0000017354 0.0002189841 239.2567926858 19.1623992399 77.7063418103 74.5312163130 -42.9539266300 575.0792979672
1580572467.65448 -621.828682 -34.579594 -460.709749 -0.702857 -0.710757 -0.009367 0.027009 0.0000164324 0.0000052385 -0.0000114414 0.0000156965 0.0000017213 0.0002199889 239.2106633512 18.9470551654 77.8370545166 74.8158418910 -43.1149261737 577.0004806509
1580572467.76911 -621.319400 -35.533396 -461.593986 -0.702418 -0.711171 -0.009922 0.027330 0.0000165796 0.0000052675 -0.0000117345 0.0000159162 0.0000016504 0.0002209932 239.1674999793 18.7219041839 77.9689561186 75.1114555103 -43.2789772357 578.9626649537
1580572467.88055 -620.822966 -36.473482 -462.454117 -0.701952 -0.711609 -0.010553 0.027651 0.0000167273 0.0000052969 -0.0000120497 0.0000161329 0.0000015568 0.0002219694 239.1290727824 18.4974872997 78.0959776728 75.4044849125 -43.4385427230 580.8754375821
1580572467.99477 -620.312349 -37.449047 -463.336313 -0.701560 -0.711991 -0.010899 0.027642 0.0000168617 0.0000053289 -0.0000121878 0.0000163550 0.0000014473 0.0002229949 239.0933938139 18.2617695925 78.2249288716 75.7107270995 -43.6021673254 582.8413702139
1580572468.10895 -619.799953 -38.436285 -464.219220 -0.701104 -0.712443 -0.011029 0.027516 0.0000169845 0.0000053597 -0.0000122298 0.0000165817 0.0000013627 0.0002240347 239.0616456192 18.0203197174 78.3525599876 76.0229357120 -43.7657844996 584.8119888903
1580572468.22481 -619.277594 -39.449751 -465.116101 -0.700755 -0.712784 -0.011103 0.027542 0.0000171179 0.0000053868 -0.0000123031 0.0000168115 0.0000013417 0.0002250894 239.0335674740 17.7693352276 78.4807493349 76.3460507191 -43.9318328465 586.8170117528
1580572468.33738 -618.767415 -40.445811 -465.988472 -0.700480 -0.713048 -0.011030 0.027716 0.0000172519 0.0000054078 -0.0000123792 0.0000170359 0.0000014095 0.0002261164 239.0104150433 17.5195815408 78.6040370918 76.6662862595 -44.0932062802 588.7707574118
1580572468.45284 -618.242312 -41.478984 -466.884025 -0.700209 -0.713310 -0.010939 0.027867 0.0000173898 0.0000054294 -0.0000124441 0.0000172681 0.0000014757 0.0002271751 238.9910740601 17.2573397176 78.7291353119 77.0012998709 -44.2587136599 590.7799327605
1580572468.56424 -617.734099 -42.486865 -467.749215 -0.700020 -0.713496 -0.010878 0.027879 0.0000175231 0.0000054532 -0.0000124737 0.0000174917 0.0000014930 0.0002282047 238.9767812202 16.9983462044 78.8485450682 77.3310723911 -44.4184249016 592.7240235364
1580572468.67574 -617.223722 -43.506019 -468.615949 -0.699857 -0.713655 -0.010851 0.027898 0.0000176604 0.0000054773 -0.0000125153 0.0000177166 0.0000015027 0.0002292375 238.9669109805 16.7332452124 78.9667520531 77.6676222212 -44.5782457787 594.6748700371
1580572468.79228 -616.688333 -44.582388 -469.522780 -0.699689 -0.713821 -0.010861 0.027891 0.0000178062 0.0000055034 -0.0000125617 0.0000179537 0.0000014937 0.0002303208 238.9614927780 16.4497492538 79.0889059153 78.0265369455 -44.7452684366 596.7196331714
1580572468.90861 -616.151890 -45.667823 -470.428884 -0.699588 -0.713921 -0.010846 0.027853 0.0000179538 0.0000055297 -0.0000125912 0.0000181906 0.0000014840 0.0002314081 238.9612313478 16.1601523096 79.2093979277 78.3922602913 -44.9119509968 598.7665586798
1580572469.02153 -615.629412 -46.731705 -471.309085 -0.699493 -0.714019 -0.010824 0.027748 0.0000180961 0.0000055563 -0.0000125962 0.0000184225 0.0000014557 0.0002324702 238.9660576649 15.8726839364 79.3249425317 78.7545018319 -45.0736697990 600.7587701188
1580572469.13340 -615.109841 -47.795911 -472.181989 -0.699428 -0.714083 -0.010861 0.027721 0.0000182448 0.0000055820 -0.0000126426 0.0000186535 0.0000014339 0.0002335213 238.9759462016 15.5815857173 79.4380421295 79.1206131994 -45.2338154902 602.7379282142
1580572469.24855 -614.572961 -48.901694 -473.081349 -0.699403 -0.714107 -0.010865 0.027734 0.0000184013 0.0000056072 -0.0000126935 0.0000188925 0.0000014351 0.0002346064 238.9915911758 15.2753248981 79.5530140344 79.5051449993 -45.3985660650 604.7807871700
1580572469.36022 -614.050663 -49.983526 -473.954177 -0.699394 -0.714115 -0.010904 0.027725 0.0000185558 0.0000056325 -0.0000127464 0.0000191257 0.0000014197 0.0002356622 239.0121946191 14.9718472796 79.6630794391 79.8856494516 -45.5582258870 606.7672052166
1580572469.47211 -614.989079 -28.697073 -469.380514 -0.695684 -0.718281 -0.001377 0.009689 0.0000068032 0.0000010915 -0.0000059068 0.0000057647 0.0000016263 0.0001110166 230.2767885485 10.4483066233 76.1620846581 71.0112264377 -48.4585209989 603.0225750969
1580572469.58889 -614.793615 -29.418098 -470.241482 -0.695691 -0.718270 -0.001638 0.010006 0.0000065134 0.0000011827 -0.0000018920 0.0000058112 0.0000003541 0.0001115379 229.7210911437 10.7201478807 76.3582266826 71.3416887245 -48.7280692631 605.1248915149
1580572469.70202 -614.604850 -30.110804 -471.073213 -0.695689 -0.718270 -0.001688 0.010120 0.0000065485 0.0000011826 -0.0000019221 0.0000058537 0.0000003649 0.0001117302 229.8402379583 10.5388481020 76.5021046084 71.5966427597 -48.9235125311 607.1251241310
1580572469.82195 -618.345671 -36.685617 -473.821811 -0.697693 -0.716184 -0.005672 0.016532 0.0000044347 0.0000006255 -0.0000016994 0.0000038611 0.0000005019 0.0000989614 226.6491668674 8.9503843168 74.9195479480 69.6168071845 -49.5174907780 604.3164650264
1580572469.93642 -617.711197 -35.166125 -471.608125 -0.696789 -0.717105 -0.005309 0.014763 0.0000035100 0.0000004119 -0.0000016278 0.0000030486 0.0000005679 0.0000945735 224.6407622630 8.0299146709 73.8514588787 68.6249621567 -49.7549571654 601.8889612497
1580572470.04822 -617.482037 -35.912920 -472.436958 -0.696796 -0.717100 -0.005269 0.014667 0.0000035718 0.0000003998 -0.0000026787 0.0000030593 0.0000006864 0.0000945913 224.9514798405 7.7444435940 73.9754162082 68.9817326047 -49.9521258848 603.8302121500
1580572470.16084 -618.700965 -36.319533 -471.943134 -0.697181 -0.716706 -0.005901 0.015349 0.0000030153 0.0000002846 -0.0000026252 0.0000025849 0.0000007271 0.0000923609 223.5143100621 7.1320842726 73.1530340985 68.3359212102 -50.0474918047 601.5878689094
1580572470.27932 -619.156724 -36.264199 -470.901611 -0.697247 -0.716645 -0.005906 0.015258 0.0000026171 0.0000002091 -0.0000025941 0.0000022494 0.0000007601 0.0000909630 222.3452013020 6.6566344661 72.4421706324 67.8492734082 -50.0741891974 599.3412889886
1580572470.39612 -619.621645 -36.488929 -469.482721 -0.697498 -0.716397 -0.006161 0.015272 0.0000023324 0.0000001593 -0.0000025759 0.0000020105 0.0000007860 0.0000900704 221.4302406437 6.2994101478 71.8509779419 67.4881733174 -50.0550938193 597.2214046841
1580572470.50760 -620.059245 -36.388879 -468.458467 -0.697569 -0.716327 -0.006208 0.015317 0.0000021238 0.0000001255 -0.0000025648 0.0000018353 0.0000008065 0.0000894759 220.7148818627 6.0298064067 71.3610136359 67.2159647801 -50.0093571495 595.2713327085
1580572470.61897 -620.531435 -36.524620 -467.417105 -0.697728 -0.716176 -0.006219 0.015142 0.0000019571 0.0000001002 -0.0000025575 0.0000016951 0.0000008239 0.0000890403 220.1151863867 5.8108663666 70.9264982358 66.9935407215 -49.9451264198 593.3832026481
1580572470.72987 -620.473646 -36.383518 -466.398302 -0.697906 -0.716002 -0.006215 0.015158 0.0000018212 0.0000000808 -0.0000025526 0.0000015805 0.0000008388 0.0000887133 219.6074413171 5.6309875573 70.5376123525 66.8086663193 -49.8681654081 591.5593076608
1580572470.84707 -620.639237 -36.377561 -465.190615 -0.697833 -0.716074 -0.006186 0.015130 0.0000017017 0.0000000648 -0.0000025492 0.0000014794 0.0000008525 0.0000884485 219.1468042547 5.4725835875 70.1644437306 66.6431637862 -49.7766381684 589.6851037557
1580572470.96320 -620.978951 -36.549152 -464.582095 -0.697275 -0.716617 -0.006179 0.015143 0.0000016021 0.0000000521 -0.0000025471 0.0000013947 0.0000008644 0.0000882453 218.7521838357 5.3408837035 69.8261562557 66.5026740520 -49.6785295323 587.8783165311
1580572471.07860 -621.055377 -36.562885 -463.474875 -0.697143 -0.716746 -0.006191 0.015120 0.0000015174 0.0000000419 -0.0000025457 0.0000013225 0.0000008749 0.0000880865 218.4094380838 5.2298219626 69.5157145862 66.3813270385 -49.5757980883 586.1287999355
1580572471.19281 -621.419106 -36.687592 -462.656722 -0.697017 -0.716870 -0.006169 0.015058 0.0000014448 0.0000000336 -0.0000025450 0.0000012604 0.0000008841 0.0000879611 218.1101207349 5.1356376094 69.2297348673 66.2756435575 -49.4704667341 584.4394253158
1580572471.30965 -621.315250 -36.638256 -461.724800 -0.697011 -0.716877 -0.006112 0.015013 0.0000013799 0.0000000265 -0.0000025447 0.0000012046 0.0000008926 0.0000878583 217.8381773684 5.0525801008 68.9559211758 66.1796713736 -49.3601240092 582.7524444839
1580572471.42105 -620.842990 -36.475900 -460.271195 -0.696919 -0.716968 -0.006072 0.014961 0.0000013252 0.0000000208 -0.0000025447 0.0000011575 0.0000008999 0.0000877788 217.6060364070 4.9837704256 68.7100755112 66.0976393170 -49.2532845988 581.1805947191
1580572471.53714 -620.651385 -36.485696 -458.965046 -0.697030 -0.716862 -0.006048 0.014900 0.0000012744 0.0000000157 -0.0000025449 0.0000011137 0.0000009068 0.0000877112 217.3880426351 4.9210872431 68.4676443954 66.0203942635 -49.1408968409 579.5785549706
1580572471.65226 -620.721882 -36.513778 -458.087487 -0.697071 -0.716822 -0.006046 0.014895 0.0000012294 0.0000000114 -0.0000025452 0.0000010747 0.0000009131 0.0000876566 217.1926159661 4.8666404120 68.2395645724 65.9508690857 -49.0289590372 578.0252778765
1580572471.76440 -620.606645 -36.477857 -457.051584 -0.696957 -0.716934 -0.005997 0.014864 0.0000011899 0.0000000077 -0.0000025457 0.0000010404 0.0000009187 0.0000876128 217.0192901555 4.8198630094 68.0277634835 65.8889057432 -48.9197897491 576.5439509275
1580572471.87663 -620.823416 -36.653006 -456.521425 -0.696934 -0.716956 -0.006018 0.014874 0.0000011541 0.0000000045 -0.0000025463 0.0000010092 0.0000009239 0.0000875765 216.8604750039 4.7783600902 67.8249807784 65.8318138715 -48.8107125611 575.0916399070
1580572471.99155 -621.015586 -36.732760 -455.946310 -0.696879 -0.717009 -0.006006 0.014867 0.0000011206 0.0000000016 -0.0000025469 0.0000009800 0.0000009288 0.0000875458 216.7111849047 4.7406303550 67.6259879708 65.7778109127 -48.6994924105 573.6351355913
1580572472.10355 -621.081549 -36.753393 -455.353575 -0.697070 -0.716825 -0.006010 0.014811 0.0000010908 -0.0000000009 -0.0000025476 0.0000009539 0.0000009332 0.0000875209 216.5770541117 4.7078773519 67.4396275967 65.7289653918 -48.5917153657 572.2439250630
1580572472.21663 -621.000944 -36.816183 -454.480220 -0.697039 -0.716856 -0.005976 0.014787 0.0000010632 -0.0000000031 -0.0000025482 0.0000009297 0.0000009373 0.0000875000 216.4517015594 4.6783219798 67.2584104843 65.6829952610 -48.4836861035 570.8668290431
1580572472.33941 -621.148502 -36.916608 -453.736848 -0.697085 -0.716811 -0.005954 0.014782 0.0000010356 -0.0000000053 -0.0000025490 0.0000009055 0.0000009415 0.0000874813 216.3257491662 4.6497257658 67.0688835034 65.6364502736 -48.3674354300 569.4019533584
1580572472.45109 -620.893840 -36.914560 -452.463728 -0.697087 -0.716811 -0.005964 0.014714 0.0000010125 -0.0000000070 -0.0000025497 0.0000008851 0.0000009451 0.0000874671 216.2193196850 4.6264806009 66.9024652684 65.5968105824 -48.2627184564 568.0957521996
1580572472.56345 -620.749904 -36.976759 -451.504391 -0.697037 -0.716859 -0.005994 0.014714 0.0000009910 -0.0000000086 -0.0000025503 0.0000008661 0.0000009484 0.0000874552 216.1192599587 4.6054433231 66.7403896904 65.5592582394 -48.1584595011 566.8064402527
1580572472.67801 -620.862770 -37.107499 -450.500773 -0.697028 -0.716869 -0.005954 0.014692 0.0000009705 -0.0000000101 -0.0000025510 0.0000008481 0.0000009516 0.0000874451 216.0237311984 4.5861407282 66.5802373892 65.5231252552 -48.0533229492 565.5164207103
1580572472.79234 -620.580868 -37.084040 -449.500202 -0.697029 -0.716869 -0.005945 0.014663 0.0000009515 -0.0000000115 -0.0000025517 0.0000008312 0.0000009546 0.0000874366 215.9342861319 4.5687985901 66.4251901410 65.4890240254 -47.9496176781 564.2529728163
1580572472.91128 -620.457767 -37.124046 -448.610236 -0.697021 -0.716877 -0.005951 0.014642 0.0000009331 -0.0000000127 -0.0000025524 0.0000008149 0.0000009575 0.0000874292 215.8468871686 4.5525728326 66.2686483902 65.4554320559 -47.8430766580 562.9634192847
1580572473.02528 -620.455167 -37.181676 -447.873969 -0.697030 -0.716869 -0.005926 0.014618 0.0000009165 -0.0000000138 -0.0000025530 0.0000008002 0.0000009601 0.0000874232 215.7680151806 4.5385713549 66.1228660148 65.4248718439 -47.7422686711 561.7504298165
1580572473.13733 -620.225922 -37.197918 -446.899873 -0.697036 -0.716863 -0.005923 0.014600 0.0000009013 -0.0000000148 -0.0000025536 0.0000007867 0.0000009626 0.0000874183 215.6947412569 4.5261343353 65.9833967703 65.3962587652 -47.6444502918 560.5795145608
1580572473.25165 -620.174437 -37.191437 -446.444337 -0.697016 -0.716883 -0.005927 0.014582 0.0000008867 -0.0000000158 -0.0000025542 0.0000007737 0.0000009649 0.0000874141 215.6239516140 4.5146637961 65.8447903170 65.3684011003 -47.5459574532 559.4061129054
1580572473.36650 -620.184398 -37.250335 -445.758462 -0.697023 -0.716877 -0.005909 0.014569 0.0000008728 -0.0000000167 -0.0000025548 0.0000007613 0.0000009671 0.0000874105 215.5565232504 4.5042563033 65.7090743508 65.3416595424 -47.4483316112 558.2481493807
1580572473.48822 -620.157879 -37.328003 -445.029004 -0.697038 -0.716862 -0.005899 0.014569 0.0000008590 -0.0000000175 -0.0000025554 0.0000007490 0.0000009694 0.0000874073 215.4887668208 4.4943280471 65.5689133736 65.3145743904 -47.3463248981 557.0432492301
1580572473.60235 -620.060029 -37.356556 -444.148429 -0.697038 -0.716863 -0.005897 0.014542 0.0000008468 -0.0000000182 -0.0000025560 0.0000007381 0.0000009714 0.0000874047 215.4284228658 4.4859498870 65.4407624272 65.2902636843 -47.2520482427 555.9338940330
1580572473.72168 -620.052355 -37.442461 -443.503069 -0.697026 -0.716874 -0.005879 0.014537 0.0000008348 -0.0000000190 -0.0000025565 0.0000007273 0.0000009734 0.0000874025 215.3683498459 4.4780591631 65.3099560938 65.2658776653 -47.1548615394 554.7942601328
1580572473.83872 -619.971471 -37.515303 -442.584699 -0.697015 -0.716886 -0.005860 0.014529 0.0000008236 -0.0000000196 -0.0000025570 0.0000007173 0.0000009752 0.0000874006 215.3122127481 4.4711046831 65.1847016045 65.2429161634 -47.0609284637 553.6963505627
1580572473.95106 -619.857556 -37.515980 -441.803660 -0.697000 -0.716901 -0.005863 0.014497 0.0000008134 -0.0000000202 -0.0000025575 0.0000007082 0.0000009769 0.0000873990 215.2607292607 4.4650940180 65.0671800859 65.2217053008 -46.9720483142 552.6605287936
1580572474.06447 -619.886071 -37.592402 -441.314372 -0.696985 -0.716916 -0.005846 0.014497 0.0000008036 -0.0000000207 -0.0000025580 0.0000006994 0.0000009785 0.0000873977 215.2109653056 4.4596279564 64.9510977793 65.2010589252 -46.8835725762 551.6321699324
1580572474.17815 -619.715059 -38.286548 -442.077760 -0.696981 -0.716919 -0.005864 0.014497 0.0000008071 -0.0000000185 -0.0000026085 0.0000006979 0.0000008847 0.0000873984 215.4698483731 4.2792593373 65.0850928269 65.5137686723 -47.0518546817 553.3819672788
1580572474.30059 -619.653663 -38.288449 -441.634183 -0.696986 -0.716914 -0.005851 0.014471 0.0000007970 -0.0000000191 -0.0000026090 0.0000006888 0.0000008864 0.0000873970 215.4197071960 4.2750618521 64.9620505681 65.4919767975 -46.9571091817 552.2854154823
1580572474.41132 -619.608737 -38.341568 -440.862506 -0.696989 -0.716912 -0.005846 0.014459 0.0000007883 -0.0000000195 -0.0000026094 0.0000006810 0.0000008878 0.0000873960 215.3762436188 4.2717278307 64.8531679480 65.4729611150 -46.8726789963 551.3105474165
1580572474.52403 -619.575899 -38.384712 -440.306148 -0.696995 -0.716906 -0.005838 0.014452 0.0000007799 -0.0000000200 -0.0000026099 0.0000006735 0.0000008892 0.0000873951 215.3337155796 4.2687460173 64.7445747034 65.4542381403 -46.7879419458 550.3341962311
1580572474.63594 -619.450002 -38.411697 -439.442573 -0.696991 -0.716911 -0.005840 0.014429 0.0000007719 -0.0000000204 -0.0000026102 0.0000006663 0.0000008905 0.0000873943 215.2930953025 4.2661628955 64.6389093320 65.4362443890 -46.7049965489 549.3803870538
1580572474.74812 -619.426337 -38.477670 -438.917453 -0.696999 -0.716903 -0.005832 0.014434 0.0000007643 -0.0000000208 -0.0000026106 0.0000006594 0.0000008918 0.0000873936 215.2538806271 4.2639201246 64.5350567042 65.4187679595 -46.6230151227 548.4394183903
1580572474.86053 -619.386624 -38.559489 -438.106647 -0.697005 -0.716897 -0.005822 0.014433 0.0000007569 -0.0000000212 -0.0000026110 0.0000006527 0.0000008930 0.0000873930 215.2160100200 4.2619931504 64.4330060550 65.4017898025 -46.5420264611 547.5114777493
1580572474.97759 -619.212089 -39.271041 -438.880531 -0.696995 -0.716907 -0.005814 0.014423 0.0000007565 -0.0000000209 -0.0000025959 0.0000006532 0.0000008902 0.0000873952 215.5078949895 4.1904512326 64.5821322227 65.5747638291 -46.7106030420 549.2843770107
1580572475.08983 -619.177884 -39.375174 -437.910523 -0.696998 -0.716905 -0.005800 0.014416 0.0000007495 -0.0000000213 -0.0000025962 0.0000006468 0.0000008914 0.0000873946 215.4717466891 4.1891547086 64.4819337593 65.5581761823 -46.6304094809 548.3678567023
1580572475.20527 -619.180301 -39.441565 -437.289655 -0.697018 -0.716886 -0.005779 0.014411 0.0000007425 -0.0000000216 -0.0000025966 0.0000006406 0.0000008926 0.0000873940 215.4358714861 4.1880907521 64.3808409082 65.5416198525 -46.5491116759 547.4401681220
1580572475.31768 -619.029720 -39.504456 -436.231572 -0.697029 -0.716875 -0.005788 0.014398 0.0000007360 -0.0000000219 -0.0000025969 0.0000006347 0.0000008936 0.0000873936 215.4021336461 4.1872964169 64.2842405344 65.5259625394 -46.4710726379 546.5509815588
1580572475.43239 -619.008852 -39.576573 -435.528531 -0.697021 -0.716883 -0.005775 0.014389 0.0000007296 -0.0000000222 -0.0000025972 0.0000006289 0.0000008947 0.0000873931 215.3688585899 4.1867122829 64.1874847094 65.5104352225 -46.3925710009 545.6577706046
1580572475.54646 -618.940011 -39.665347 -434.707245 -0.697021 -0.716883 -0.005767 0.014395 0.0000007235 -0.0000000225 -0.0000025975 0.0000006234 0.0000008957 0.0000873928 215.3368629793 4.1863404462 64.0930376142 65.4954238759 -46.3156261662 544.7834377186
1580572475.65817 -618.852748 -39.709707 -434.002371 -0.697021 -0.716883 -0.005772 0.014388 0.0000007178 -0.0000000228 -0.0000025978 0.0000006182 0.0000008967 0.0000873924 215.3065275023 4.1861625800 64.0021909305 65.4811165395 -46.2413275719 543.9402256393
1580572475.77679 -618.795611 -39.824383 -432.922827 -0.697016 -0.716888 -0.005760 0.014388 0.0000007120 -0.0000000231 -0.0000025981 0.0000006129 0.0000008976 0.0000873921 215.2753441102 4.1861597582 63.9074639007 65.4663318458 -46.1635637256 543.0587505271
1580572475.89653 -618.729128 -39.857502 -432.324082 -0.697013 -0.716891 -0.005758 0.014377 0.0000007063 -0.0000000233 -0.0000025984 0.0000006078 0.0000008986 0.0000873918 215.2448828879 4.1863359095 63.8135966355 65.4518122955 -46.0862196490 542.1830723660
1580572476.01003 -618.630932 -39.916375 -431.372197 -0.697012 -0.716893 -0.005756 0.014360 0.0000007011 -0.0000000236 -0.0000025987 0.0000006031 0.0000008994 0.0000873916 215.2169054359 4.1866557677 63.7262035513 65.4384081576 -46.0139608213 541.3658701612
1580572476.12234 -618.624673 -39.990043 -430.836539 -0.697011 -0.716894 -0.005748 0.014365 0.0000006962 -0.0000000238 -0.0000025990 0.0000005986 0.0000009003 0.0000873913 215.1900395671 4.1871073454 63.6412040167 65.4254737944 -45.9434561862 540.5693166922
1580572476.23430 -618.563438 -40.093451 -429.785155 -0.697011 -0.716894 -0.005734 0.014363 0.0000006914 -0.0000000240 -0.0000025992 0.0000005943 0.0000009011 0.0000873911 215.1640267064 4.1876811712 63.5578823747 65.4128905387 -45.8741332409 539.7868677255
1580572476.34700 -618.411090 -40.145486 -428.722076 -0.697011 -0.716894 -0.005748 0.014345 0.0000006868 -0.0000000242 -0.0000025994 0.0000005901 0.0000009018 0.0000873909 215.1385824994 4.1883740794 63.4753976532 65.4005247831 -45.8053065286 539.0107352789
1580572476.46228 -618.416533 -40.203247 -428.341642 -0.697015 -0.716890 -0.005742 0.014350 0.0000006822 -0.0000000244 -0.0000025997 0.0000005859 0.0000009026 0.0000873907 215.1132918067 4.1891933576 63.3924334333 65.3881763630 -45.7358835332 538.2285780235
1580572476.57874 -618.399106 -40.294803 -427.571852 -0.697016 -0.716889 -0.005728 0.014353 0.0000006778 -0.0000000246 -0.0000025999 0.0000005819 0.0000009034 0.0000873905 215.0884636382 4.1901257429 63.3100271059 65.3759974237 -45.6667370562 537.4502123083
1580572476.69010 -618.301882 -40.307492 -426.900210 -0.697019 -0.716886 -0.005733 0.014331 0.0000006736 -0.0000000248 -0.0000026001 0.0000005781 0.0000009040 0.0000873904 215.0653687286 4.1911082422 63.2325101619 65.3646178790 -45.6015239598 536.7167231654
1580572476.80234 -618.276856 -40.386763 -426.266239 -0.697020 -0.716886 -0.005727 0.014335 0.0000006696 -0.0000000249 -0.0000026003 0.0000005745 0.0000009047 0.0000873902 215.0427058728 4.1921814533 63.1556252813 65.3534029727 -45.5366840324 535.9879911523
1580572476.91531 -618.252581 -40.465241 -425.585520 -0.697022 -0.716883 -0.005716 0.014337 0.0000006657 -0.0000000251 -0.0000026006 0.0000005709 0.0000009054 0.0000873900 215.0204895172 4.1933394734 63.0794601552 65.3423620464 -45.4722986650 535.2649046153
1580572477.03313 -618.172984 -40.526614 -424.795630 -0.697023 -0.716882 -0.005715 0.014331 0.0000006617 -0.0000000252 -0.0000026008 0.0000005673 0.0000009061 0.0000873899 214.9979289612 4.1946238509 63.0013010422 65.3311018797 -45.4060732850 534.5216958133
1580572477.14521 -618.138105 -40.607467 -424.062021 -0.697024 -0.716882 -0.005706 0.014332 0.0000006581 -0.0000000254 -0.0000026010 0.0000005640 0.0000009067 0.0000873897 214.9770233319 4.1959124657 62.9281357356 65.3206238456 -45.3439404090 533.8249009124
1580572477.25657 -618.047720 -40.666437 -423.247891 -0.697025 -0.716881 -0.005708 0.014327 0.0000006546 -0.0000000255 -0.0000026011 0.0000005608 0.0000009073 0.0000873896 214.9567624302 4.1972525334 62.8565414729 65.3104282410 -45.2830143461 533.1420846730
1580572477.36944 -617.980945 -40.721573 -422.532285 -0.697025 -0.716882 -0.005707 0.014322 0.0000006511 -0.0000000257 -0.0000026013 0.0000005576 0.0000009078 0.0000873895 214.9367310082 4.1986664332 62.7850888247 65.3003082930 -45.2220856536 532.4596680118
1580572477.48155 -618.002449 -40.788811 -421.966859 -0.697027 -0.716880 -0.005687 0.014317 0.0000006478 -0.0000000258 -0.0000026015 0.0000005546 0.0000009084 0.0000873894 214.9173137863 4.2001221582 62.7151862859 65.2904604572 -45.1623619838 531.7911538275
1580572477.59708 -617.963714 -40.846557 -421.469946 -0.697026 -0.716880 -0.005685 0.014321 0.0000006444 -0.0000000259 -0.0000026017 0.0000005515 0.0000009090 0.0000873892 214.8977869084 4.2016713541 62.6442473931 65.2805187153 -45.1016370253 531.1118335198
1580572477.71158 -617.922970 -40.890845 -420.957959 -0.697027 -0.716879 -0.005683 0.014319 0.0000006412 -0.0000000261 -0.0000026019 0.0000005486 0.0000009095 0.0000873891 214.8789003023 4.2032517224 62.5750173661 65.2708660666 -45.0422644723 530.4480244295
1580572477.82655 -617.901001 -40.941595 -420.387435 -0.697028 -0.716879 -0.005673 0.014311 0.0000006381 -0.0000000262 -0.0000026020 0.0000005457 0.0000009100 0.0000873890 214.8603817169 4.2048801546 62.5065423463 65.2613659521 -44.9834341139 529.7906409147
1580572477.93828 -617.789727 -40.960675 -419.870532 -0.697025 -0.716881 -0.005688 0.014306 0.0000006351 -0.0000000263 -0.0000026022 0.0000005430 0.0000009105 0.0000873889 214.8427992114 4.2064990585 62.4409801390 65.2523131752 -44.9270099151 529.1604764773
1580572478.05064 -617.754093 -41.021926 -419.190931 -0.697027 -0.716880 -0.005681 0.014300 0.0000006322 -0.0000000264 -0.0000026023 0.0000005404 0.0000009110 0.0000873888 214.8255161805 4.2081599652 62.3760101314 65.2433831102 -44.8710039855 528.5352976864
1580572478.16283 -617.748757 -41.073569 -418.707139 -0.697029 -0.716878 -0.005669 0.014297 0.0000006294 -0.0000000265 -0.0000026025 0.0000005378 0.0000009115 0.0000873887 214.8086411904 4.2098486558 62.3120687972 65.2346335162 -44.8157974867 527.9193424063
1580572478.27667 -617.690303 -41.114248 -418.199142 -0.697029 -0.716878 -0.005671 0.014295 0.0000006266 -0.0000000266 -0.0000026026 0.0000005353 0.0000009120 0.0000873886 214.7918959513 4.2115902174 62.2481223124 65.2259213056 -44.7605013711 527.3026790306
1580572478.39488 -617.624322 -41.159771 -417.554979 -0.697030 -0.716877 -0.005672 0.014289 0.0000006238 -0.0000000267 -0.0000026028 0.0000005327 0.0000009124 0.0000873885 214.7748967621 4.2134257139 62.1826964943 65.2170462729 -44.7038393686 526.6710796487
1580572478.50745 -617.631675 -41.202590 -417.230621 -0.697032 -0.716875 -0.005662 0.014289 0.0000006212 -0.0000000268 -0.0000026029 0.0000005304 0.0000009129 0.0000873884 214.7590647425 4.2151967412 62.1212981533 65.2087525763 -44.6505869461 526.0777538128
1580572478.62545 -617.584977 -41.246002 -416.733662 -0.697031 -0.716876 -0.005661 0.014287 0.0000006186 -0.0000000269 -0.0000026031 0.0000005279 0.0000009133 0.0000873883 214.7428268904 4.2170752016 62.0578575017 65.2002179958 -44.5954847279 525.4640853131
1580572478.74373 -617.545859 -41.278328 -416.382442 -0.697031 -0.716876 -0.005663 0.014288 0.0000006160 -0.0000000270 -0.0000026032 0.0000005256 0.0000009138 0.0000873882 214.7269085959 4.2189780193 61.9952021199 65.1918233722 -44.5409875744 524.8574172934
1580572478.85531 -617.526260 -41.311897 -415.911482 -0.697033 -0.716874 -0.005655 0.014279 0.0000006136 -0.0000000271 -0.0000026033 0.0000005234 0.0000009142 0.0000873881 214.7122085584 4.2207894292 61.9369321999 65.1840464139 -44.4902372802 524.2926892347
